# gbpCode colour map
#    type      = iso
#    hue       = 000 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 069 to 069
  0 0.9803 0.5086 0.6722
  1 0.9812 0.5084 0.6679
  2 0.9820 0.5083 0.6636
  3 0.9828 0.5083 0.6594
  4 0.9835 0.5083 0.6551
  5 0.9842 0.5083 0.6508
  6 0.9848 0.5083 0.6465
  7 0.9854 0.5084 0.6423
  8 0.9859 0.5085 0.6380
  9 0.9864 0.5086 0.6337
 10 0.9868 0.5088 0.6295
 11 0.9872 0.5090 0.6252
 12 0.9875 0.5092 0.6209
 13 0.9878 0.5095 0.6167
 14 0.9880 0.5097 0.6124
 15 0.9882 0.5101 0.6082
 16 0.9883 0.5104 0.6040
 17 0.9884 0.5108 0.5997
 18 0.9884 0.5112 0.5955
 19 0.9883 0.5117 0.5913
 20 0.9883 0.5122 0.5871
 21 0.9881 0.5127 0.5829
 22 0.9879 0.5132 0.5788
 23 0.9877 0.5138 0.5746
 24 0.9874 0.5144 0.5704
 25 0.9871 0.5151 0.5663
 26 0.9867 0.5157 0.5622
 27 0.9863 0.5164 0.5580
 28 0.9858 0.5171 0.5539
 29 0.9853 0.5179 0.5498
 30 0.9848 0.5187 0.5458
 31 0.9841 0.5195 0.5417
 32 0.9835 0.5203 0.5376
 33 0.9828 0.5211 0.5336
 34 0.9820 0.5220 0.5296
 35 0.9812 0.5229 0.5256
 36 0.9804 0.5239 0.5216
 37 0.9795 0.5248 0.5176
 38 0.9785 0.5258 0.5137
 39 0.9775 0.5268 0.5097
 40 0.9765 0.5278 0.5058
 41 0.9754 0.5289 0.5019
 42 0.9743 0.5300 0.4980
 43 0.9731 0.5311 0.4942
 44 0.9719 0.5322 0.4903
 45 0.9707 0.5333 0.4865
 46 0.9694 0.5345 0.4827
 47 0.9680 0.5357 0.4790
 48 0.9666 0.5369 0.4752
 49 0.9652 0.5381 0.4715
 50 0.9637 0.5393 0.4678
 51 0.9622 0.5406 0.4641
 52 0.9607 0.5419 0.4604
