# gbpCode colour map
#    type      = linear
#    hue       = 090 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 067
  0 0.1177 0.0000 0.0000
  1 0.1112 0.0000 0.0000
  2 0.1042 0.0077 0.0000
  3 0.0966 0.0173 0.0000
  4 0.0883 0.0268 0.0000
  5 0.0793 0.0364 0.0000
  6 0.0692 0.0456 0.0000
  7 0.0578 0.0538 0.0000
  8 0.0445 0.0612 0.0000
  9 0.0289 0.0679 0.0000
 10 0.0132 0.0741 0.0000
 11 0.0000 0.0799 0.0000
 12 0.0000 0.0854 0.0000
 13 0.0000 0.0905 0.0000
 14 0.0000 0.0953 0.0000
 15 0.0000 0.0999 0.0000
 16 0.0000 0.1042 0.0000
 17 0.0000 0.1083 0.0000
 18 0.0000 0.1123 0.0000
 19 0.0000 0.1160 0.0000
 20 0.0000 0.1196 0.0000
 21 0.0000 0.1231 0.0000
 22 0.0000 0.1264 0.0000
 23 0.0000 0.1295 0.0000
 24 0.0000 0.1325 0.0000
 25 0.0000 0.1354 0.0000
 26 0.0000 0.1382 0.0000
 27 0.0000 0.1409 0.0000
 28 0.0000 0.1434 0.0000
 29 0.0000 0.1459 0.0000
 30 0.0000 0.1482 0.0000
 31 0.0000 0.1505 0.0000
 32 0.0000 0.1527 0.0000
 33 0.0000 0.1549 0.0000
 34 0.0000 0.1570 0.0000
 35 0.0000 0.1591 0.0000
 36 0.0000 0.1611 0.0097
 37 0.0000 0.1631 0.0306
 38 0.0000 0.1651 0.0507
 39 0.0000 0.1670 0.0669
 40 0.0000 0.1689 0.0806
 41 0.0000 0.1708 0.0932
 42 0.0000 0.1727 0.1056
 43 0.0000 0.1745 0.1180
 44 0.0000 0.1764 0.1304
 45 0.0000 0.1782 0.1428
 46 0.0000 0.1800 0.1551
 47 0.0000 0.1818 0.1675
 48 0.0000 0.1837 0.1798
 49 0.0000 0.1855 0.1921
 50 0.0000 0.1873 0.2043
 51 0.0000 0.1891 0.2165
 52 0.0000 0.1909 0.2287
 53 0.0000 0.1927 0.2408
 54 0.0000 0.1945 0.2528
 55 0.0000 0.1963 0.2647
 56 0.0000 0.1981 0.2765
 57 0.0000 0.1999 0.2881
 58 0.0000 0.2017 0.2996
 59 0.0000 0.2035 0.3110
 60 0.0000 0.2053 0.3222
 61 0.0000 0.2071 0.3332
 62 0.0000 0.2089 0.3440
 63 0.0000 0.2107 0.3545
 64 0.0000 0.2125 0.3649
 65 0.0000 0.2141 0.3750
 66 0.0000 0.2157 0.3848
 67 0.0000 0.2172 0.3944
 68 0.0000 0.2186 0.4037
 69 0.0000 0.2199 0.4127
 70 0.0000 0.2211 0.4214
 71 0.0000 0.2221 0.4297
 72 0.0000 0.2231 0.4378
 73 0.0000 0.2239 0.4454
 74 0.0000 0.2246 0.4528
 75 0.0000 0.2252 0.4598
 76 0.0000 0.2256 0.4664
 77 0.0000 0.2259 0.4726
 78 0.0000 0.2260 0.4784
 79 0.0000 0.2260 0.4839
 80 0.0000 0.2259 0.4889
 81 0.0000 0.2256 0.4936
 82 0.0000 0.2251 0.4978
 83 0.0000 0.2245 0.5017
 84 0.0000 0.2238 0.5051
 85 0.0000 0.2228 0.5081
 86 0.0000 0.2217 0.5106
 87 0.0000 0.2205 0.5128
