# gbpCode colour map
#    type      = linear
#    hue       = 120 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 070
 93 0.3634 0.1362 0.4457
 94 0.3764 0.1317 0.4402
 95 0.3890 0.1272 0.4344
 96 0.4011 0.1226 0.4284
 97 0.4128 0.1180 0.4222
 98 0.4240 0.1134 0.4157
 99 0.4347 0.1089 0.4090
100 0.4451 0.1044 0.4021
101 0.4550 0.1002 0.3950
102 0.4646 0.0962 0.3877
103 0.4737 0.0924 0.3803
104 0.4824 0.0890 0.3727
105 0.4907 0.0860 0.3650
106 0.4986 0.0836 0.3572
107 0.5061 0.0817 0.3492
108 0.5132 0.0805 0.3412
109 0.5199 0.0800 0.3331
110 0.5263 0.0802 0.3249
111 0.5322 0.0812 0.3166
112 0.5378 0.0831 0.3083
113 0.5430 0.0857 0.2999
114 0.5478 0.0890 0.2915
115 0.5522 0.0930 0.2832
116 0.5562 0.0976 0.2747
117 0.5599 0.1029 0.2663
118 0.5632 0.1086 0.2579
119 0.5661 0.1147 0.2495
120 0.5687 0.1212 0.2412
121 0.5709 0.1281 0.2328
122 0.5727 0.1352 0.2245
123 0.5742 0.1425 0.2162
124 0.5754 0.1501 0.2080
125 0.5762 0.1578 0.1998
126 0.5766 0.1656 0.1917
127 0.5768 0.1735 0.1835
128 0.5765 0.1815 0.1755
129 0.5760 0.1896 0.1674
130 0.5752 0.1977 0.1594
131 0.5740 0.2058 0.1514
132 0.5725 0.2139 0.1435
133 0.5707 0.2221 0.1355
134 0.5686 0.2302 0.1276
135 0.5663 0.2383 0.1197
136 0.5636 0.2464 0.1117
137 0.5606 0.2544 0.1037
138 0.5574 0.2624 0.0956
139 0.5539 0.2703 0.0875
140 0.5501 0.2782 0.0793
141 0.5460 0.2860 0.0709
142 0.5417 0.2938 0.0623
143 0.5372 0.3015 0.0535
144 0.5324 0.3091 0.0444
145 0.5273 0.3166 0.0350
146 0.5220 0.3241 0.0263
147 0.5165 0.3315 0.0184
148 0.5107 0.3388 0.0114
149 0.5048 0.3460 0.0052
150 0.4986 0.3531 0.0000
151 0.4921 0.3602 0.0000
152 0.4855 0.3671 0.0000
153 0.4786 0.3740 0.0000
154 0.4716 0.3808 0.0000
155 0.4643 0.3875 0.0000
156 0.4568 0.3941 0.0000
157 0.4492 0.4006 0.0000
158 0.4413 0.4070 0.0000
159 0.4332 0.4133 0.0000
160 0.4249 0.4195 0.0006
161 0.4163 0.4257 0.0073
162 0.4076 0.4317 0.0156
163 0.3986 0.4377 0.0254
164 0.3894 0.4436 0.0371
165 0.3800 0.4493 0.0498
166 0.3703 0.4550 0.0622
167 0.3604 0.4607 0.0743
168 0.3501 0.4662 0.0864
169 0.3396 0.4716 0.0984
170 0.3288 0.4770 0.1105
171 0.3175 0.4822 0.1226
172 0.3059 0.4874 0.1348
173 0.2939 0.4925 0.1470
174 0.2814 0.4976 0.1594
175 0.2683 0.5025 0.1720
176 0.2546 0.5074 0.1847
177 0.2401 0.5121 0.1975
178 0.2248 0.5169 0.2105
179 0.2083 0.5215 0.2236
180 0.1905 0.5260 0.2370
181 0.1709 0.5305 0.2504
182 0.1489 0.5349 0.2641
183 0.1232 0.5393 0.2779
184 0.0914 0.5435 0.2918
185 0.0453 0.5477 0.3060
186 0.0000 0.5518 0.3202
187 0.0000 0.5559 0.3347
188 0.0000 0.5598 0.3492
189 0.0000 0.5637 0.3639
190 0.0000 0.5675 0.3787
191 0.0000 0.5713 0.3936
192 0.0000 0.5750 0.4087
193 0.0000 0.5786 0.4238
194 0.0000 0.5821 0.4390
195 0.0000 0.5856 0.4543
196 0.0000 0.5890 0.4697
197 0.0000 0.5923 0.4851
198 0.0000 0.5955 0.5005
199 0.0000 0.5987 0.5160
200 0.0000 0.6018 0.5314
201 0.0000 0.6048 0.5469
202 0.0000 0.6077 0.5623
203 0.0000 0.6105 0.5777
204 0.0000 0.6133 0.5930
205 0.0000 0.6160 0.6083
206 0.0000 0.6186 0.6235
207 0.0000 0.6211 0.6386
208 0.0000 0.6235 0.6536
209 0.0000 0.6259 0.6684
210 0.0000 0.6281 0.6831
211 0.0000 0.6302 0.6976
212 0.0000 0.6323 0.7120
213 0.0000 0.6343 0.7261
214 0.0000 0.6361 0.7401
215 0.0000 0.6379 0.7538
216 0.0000 0.6395 0.7672
217 0.0000 0.6411 0.7804
218 0.0000 0.6425 0.7934
219 0.0000 0.6439 0.8060
220 0.0000 0.6451 0.8184
221 0.0000 0.6462 0.8304
222 0.0000 0.6472 0.8421
223 0.0000 0.6481 0.8534
224 0.0000 0.6489 0.8644
225 0.0000 0.6495 0.8750
226 0.0000 0.6501 0.8852
227 0.0000 0.6505 0.8951
228 0.0000 0.6508 0.9045
229 0.0000 0.6509 0.9135
230 0.0000 0.6510 0.9221
231 0.0000 0.6509 0.9303
232 0.0747 0.6507 0.9380
233 0.1469 0.6504 0.9453
234 0.1968 0.6500 0.9521
235 0.2378 0.6495 0.9584
236 0.2740 0.6488 0.9643
237 0.3069 0.6480 0.9697
238 0.3376 0.6471 0.9747
239 0.3665 0.6461 0.9791
240 0.3941 0.6450 0.9831
241 0.4206 0.6438 0.9866
242 0.4462 0.6425 0.9896
243 0.4710 0.6411 0.9921
244 0.4951 0.6396 0.9941
245 0.5186 0.6380 0.9957
246 0.5415 0.6363 0.9967
247 0.5639 0.6345 0.9973
248 0.5858 0.6327 0.9974
249 0.6072 0.6308 0.9970
250 0.6282 0.6288 0.9962
251 0.6488 0.6268 0.9949
252 0.6689 0.6248 0.9931
253 0.6886 0.6227 0.9909
254 0.7079 0.6206 0.9883
255 0.7269 0.6185 0.9852
