# gbpCode colour map
#    type      = linear
#    hue       = 210 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 071
  0 0.0000 0.1061 0.1530
  1 0.0000 0.1069 0.1635
  2 0.0000 0.1076 0.1739
  3 0.0000 0.1083 0.1842
  4 0.0000 0.1089 0.1944
  5 0.0000 0.1094 0.2044
  6 0.0000 0.1099 0.2143
  7 0.0000 0.1103 0.2240
  8 0.0000 0.1107 0.2335
  9 0.0000 0.1110 0.2428
 10 0.0000 0.1113 0.2518
 11 0.0000 0.1115 0.2606
 12 0.0000 0.1116 0.2692
 13 0.0000 0.1117 0.2775
 14 0.0000 0.1117 0.2855
 15 0.0000 0.1117 0.2932
 16 0.0000 0.1117 0.3006
 17 0.0000 0.1116 0.3077
 18 0.0000 0.1114 0.3145
 19 0.0000 0.1112 0.3209
 20 0.0000 0.1109 0.3270
 21 0.0000 0.1106 0.3328
 22 0.0000 0.1103 0.3382
 23 0.0000 0.1099 0.3432
 24 0.0000 0.1094 0.3478
 25 0.0000 0.1089 0.3521
 26 0.0000 0.1084 0.3559
 27 0.0000 0.1078 0.3594
 28 0.0000 0.1072 0.3625
 29 0.0000 0.1066 0.3652
 30 0.0000 0.1057 0.3675
 31 0.0000 0.1045 0.3695
 32 0.0000 0.1032 0.3710
 33 0.0000 0.1016 0.3721
 34 0.0000 0.0997 0.3729
 35 0.0000 0.0976 0.3733
 36 0.0000 0.0951 0.3732
 37 0.0000 0.0924 0.3728
 38 0.0000 0.0894 0.3721
 39 0.0000 0.0861 0.3709
 40 0.0392 0.0823 0.3694
 41 0.0772 0.0783 0.3675
 42 0.1052 0.0738 0.3653
 43 0.1284 0.0688 0.3628
 44 0.1489 0.0633 0.3599
 45 0.1674 0.0573 0.3566
 46 0.1845 0.0506 0.3531
 47 0.2004 0.0430 0.3492
 48 0.2154 0.0345 0.3451
 49 0.2296 0.0258 0.3407
 50 0.2431 0.0171 0.3360
 51 0.2560 0.0083 0.3310
 52 0.2683 0.0000 0.3258
 53 0.2800 0.0000 0.3203
 54 0.2913 0.0000 0.3146
 55 0.3021 0.0000 0.3087
 56 0.3124 0.0000 0.3026
 57 0.3223 0.0000 0.2963
 58 0.3318 0.0000 0.2898
 59 0.3408 0.0000 0.2832
 60 0.3495 0.0000 0.2764
 61 0.3578 0.0000 0.2695
 62 0.3657 0.0000 0.2624
 63 0.3732 0.0000 0.2553
 64 0.3803 0.0000 0.2480
 65 0.3871 0.0000 0.2407
 66 0.3935 0.0000 0.2333
 67 0.3995 0.0000 0.2258
 68 0.4051 0.0000 0.2182
 69 0.4104 0.0000 0.2107
 70 0.4154 0.0000 0.2031
 71 0.4200 0.0000 0.1954
 72 0.4242 0.0000 0.1878
 73 0.4281 0.0000 0.1801
 74 0.4317 0.0000 0.1725
 75 0.4349 0.0000 0.1648
 76 0.4378 0.0000 0.1571
 77 0.4403 0.0000 0.1495
 78 0.4425 0.0000 0.1418
 79 0.4444 0.0000 0.1342
 80 0.4460 0.0000 0.1266
 81 0.4472 0.0000 0.1189
 82 0.4481 0.0000 0.1112
 83 0.4488 0.0038 0.1035
 84 0.4491 0.0191 0.0957
 85 0.4491 0.0355 0.0879
 86 0.4488 0.0518 0.0799
 87 0.4482 0.0661 0.0718
 88 0.4474 0.0790 0.0632
 89 0.4462 0.0909 0.0539
 90 0.4448 0.1021 0.0437
 91 0.4432 0.1128 0.0324
 92 0.4412 0.1229 0.0214
 93 0.4391 0.1327 0.0108
 94 0.4366 0.1422 0.0005
 95 0.4339 0.1514 0.0000
 96 0.4310 0.1603 0.0000
 97 0.4278 0.1690 0.0000
 98 0.4244 0.1775 0.0000
 99 0.4207 0.1858 0.0000
100 0.4168 0.1939 0.0000
101 0.4126 0.2019 0.0000
102 0.4083 0.2096 0.0000
103 0.4037 0.2173 0.0000
104 0.3988 0.2247 0.0000
105 0.3938 0.2321 0.0000
106 0.3885 0.2393 0.0000
107 0.3830 0.2464 0.0000
108 0.3772 0.2533 0.0000
109 0.3713 0.2601 0.0000
110 0.3651 0.2668 0.0000
111 0.3588 0.2734 0.0000
112 0.3522 0.2799 0.0000
113 0.3453 0.2863 0.0000
114 0.3383 0.2925 0.0000
115 0.3310 0.2987 0.0000
116 0.3235 0.3047 0.0000
117 0.3158 0.3107 0.0000
118 0.3079 0.3165 0.0000
119 0.2997 0.3222 0.0000
120 0.2912 0.3279 0.0000
121 0.2825 0.3334 0.0000
122 0.2735 0.3389 0.0000
123 0.2642 0.3443 0.0000
124 0.2547 0.3496 0.0000
125 0.2447 0.3548 0.0000
126 0.2344 0.3599 0.0000
127 0.2236 0.3649 0.0000
128 0.2123 0.3698 0.0000
129 0.2003 0.3747 0.0000
130 0.1876 0.3795 0.0090
131 0.1741 0.3842 0.0267
132 0.1594 0.3889 0.0464
133 0.1433 0.3935 0.0644
134 0.1253 0.3980 0.0808
135 0.1045 0.4024 0.0962
136 0.0792 0.4068 0.1111
137 0.0448 0.4111 0.1257
138 0.0000 0.4153 0.1400
139 0.0000 0.4195 0.1541
140 0.0000 0.4236 0.1682
141 0.0000 0.4276 0.1823
142 0.0000 0.4316 0.1963
143 0.0000 0.4355 0.2104
144 0.0000 0.4394 0.2246
145 0.0000 0.4432 0.2388
146 0.0000 0.4469 0.2531
147 0.0000 0.4506 0.2674
148 0.0000 0.4542 0.2819
149 0.0000 0.4578 0.2964
150 0.0000 0.4613 0.3110
151 0.0000 0.4647 0.3256
152 0.0000 0.4681 0.3403
153 0.0000 0.4714 0.3551
154 0.0000 0.4747 0.3699
155 0.0000 0.4779 0.3847
156 0.0000 0.4810 0.3996
157 0.0000 0.4841 0.4145
158 0.0000 0.4871 0.4294
159 0.0000 0.4900 0.4442
160 0.0000 0.4929 0.4591
161 0.0000 0.4957 0.4739
162 0.0000 0.4984 0.4886
163 0.0000 0.5011 0.5033
164 0.0000 0.5037 0.5179
165 0.0000 0.5062 0.5324
166 0.0000 0.5086 0.5468
167 0.0000 0.5109 0.5611
168 0.0000 0.5132 0.5752
169 0.0000 0.5154 0.5892
170 0.0000 0.5175 0.6029
171 0.0000 0.5195 0.6165
172 0.0000 0.5214 0.6299
173 0.0000 0.5232 0.6431
174 0.0000 0.5249 0.6560
175 0.0000 0.5266 0.6687
176 0.0000 0.5281 0.6811
177 0.0000 0.5295 0.6932
178 0.0000 0.5308 0.7050
179 0.0000 0.5320 0.7165
180 0.0000 0.5331 0.7277
181 0.0000 0.5341 0.7385
182 0.0000 0.5350 0.7490
183 0.0000 0.5358 0.7592
184 0.0000 0.5364 0.7689
185 0.0000 0.5369 0.7783
186 0.0000 0.5373 0.7873
187 0.0000 0.5376 0.7959
188 0.0000 0.5378 0.8041
189 0.0000 0.5378 0.8118
190 0.0000 0.5377 0.8191
191 0.0000 0.5375 0.8260
192 0.0000 0.5371 0.8325
193 0.0000 0.5367 0.8384
194 0.0970 0.5361 0.8440
195 0.1571 0.5354 0.8491
196 0.2019 0.5346 0.8537
197 0.2396 0.5336 0.8578
198 0.2731 0.5326 0.8615
199 0.3037 0.5314 0.8647
200 0.3323 0.5301 0.8674
201 0.3592 0.5287 0.8697
202 0.3849 0.5273 0.8715
203 0.4095 0.5257 0.8728
204 0.4332 0.5240 0.8736
205 0.4561 0.5222 0.8740
206 0.4783 0.5204 0.8739
