# gbpCode colour map
#    type      = iso
#    hue       = 060 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 078 to 078
  0 0.9963 0.6881 0.4478
  1 0.9948 0.6889 0.4465
  2 0.9934 0.6897 0.4452
  3 0.9919 0.6905 0.4440
  4 0.9904 0.6913 0.4427
  5 0.9890 0.6921 0.4415
  6 0.9875 0.6929 0.4403
  7 0.9860 0.6937 0.4390
  8 0.9844 0.6945 0.4378
  9 0.9829 0.6953 0.4366
 10 0.9814 0.6961 0.4355
 11 0.9799 0.6969 0.4343
 12 0.9783 0.6977 0.4331
 13 0.9768 0.6985 0.4320
 14 0.9752 0.6993 0.4308
 15 0.9736 0.7001 0.4297
 16 0.9721 0.7009 0.4286
 17 0.9705 0.7017 0.4275
 18 0.9689 0.7025 0.4264
 19 0.9673 0.7033 0.4253
 20 0.9657 0.7041 0.4243
 21 0.9641 0.7049 0.4232
 22 0.9625 0.7057 0.4222
 23 0.9608 0.7065 0.4211
 24 0.9592 0.7073 0.4201
 25 0.9575 0.7081 0.4191
 26 0.9559 0.7089 0.4181
 27 0.9542 0.7097 0.4171
 28 0.9526 0.7105 0.4162
 29 0.9509 0.7113 0.4152
 30 0.9492 0.7121 0.4143
 31 0.9475 0.7129 0.4134
 32 0.9458 0.7137 0.4125
 33 0.9441 0.7145 0.4116
 34 0.9424 0.7153 0.4107
 35 0.9407 0.7161 0.4098
 36 0.9390 0.7169 0.4089
 37 0.9373 0.7177 0.4081
 38 0.9355 0.7185 0.4073
 39 0.9338 0.7193 0.4064
 40 0.9320 0.7201 0.4056
 41 0.9303 0.7209 0.4048
 42 0.9285 0.7217 0.4041
 43 0.9267 0.7225 0.4033
 44 0.9249 0.7233 0.4025
 45 0.9232 0.7241 0.4018
 46 0.9214 0.7249 0.4011
 47 0.9196 0.7257 0.4004
 48 0.9178 0.7265 0.3997
 49 0.9160 0.7273 0.3990
 50 0.9141 0.7280 0.3983
 51 0.9123 0.7288 0.3977
 52 0.9105 0.7296 0.3970
 53 0.9086 0.7304 0.3964
 54 0.9068 0.7312 0.3958
 55 0.9049 0.7320 0.3952
 56 0.9031 0.7328 0.3946
 57 0.9012 0.7335 0.3941
 58 0.8994 0.7343 0.3935
 59 0.8975 0.7351 0.3930
 60 0.8956 0.7359 0.3925
 61 0.8937 0.7366 0.3919
 62 0.8918 0.7374 0.3915
 63 0.8899 0.7382 0.3910
 64 0.8880 0.7390 0.3905
 65 0.8861 0.7397 0.3901
 66 0.8842 0.7405 0.3896
 67 0.8823 0.7413 0.3892
 68 0.8803 0.7420 0.3888
 69 0.8784 0.7428 0.3884
 70 0.8764 0.7436 0.3881
 71 0.8745 0.7443 0.3877
