# gbpCode colour map
#    type      = iso
#    hue       = 180 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
  0 0.0000 0.7320 0.6338
  1 0.0000 0.7321 0.6403
  2 0.0000 0.7322 0.6469
  3 0.0000 0.7323 0.6535
  4 0.0000 0.7323 0.6601
  5 0.0000 0.7324 0.6667
  6 0.0000 0.7324 0.6732
  7 0.0000 0.7324 0.6798
  8 0.0000 0.7323 0.6863
  9 0.0000 0.7322 0.6928
 10 0.0000 0.7322 0.6993
 11 0.0000 0.7320 0.7058
 12 0.0000 0.7319 0.7123
 13 0.0000 0.7318 0.7187
 14 0.0000 0.7316 0.7251
 15 0.0000 0.7314 0.7314
 16 0.0000 0.7311 0.7378
 17 0.0000 0.7309 0.7441
 18 0.0000 0.7306 0.7503
 19 0.0000 0.7303 0.7566
 20 0.0000 0.7300 0.7628
 21 0.0000 0.7297 0.7689
 22 0.0000 0.7293 0.7750
 23 0.0000 0.7289 0.7811
 24 0.0000 0.7285 0.7871
 25 0.0000 0.7280 0.7930
 26 0.0000 0.7276 0.7989
 27 0.0000 0.7271 0.8048
 28 0.0000 0.7265 0.8106
 29 0.0000 0.7260 0.8163
 30 0.0000 0.7254 0.8220
 31 0.0000 0.7248 0.8276
 32 0.0000 0.7242 0.8332
 33 0.0000 0.7236 0.8387
 34 0.0000 0.7229 0.8441
 35 0.0000 0.7222 0.8494
 36 0.0000 0.7215 0.8547
 37 0.0000 0.7207 0.8599
 38 0.0000 0.7200 0.8651
 39 0.0000 0.7192 0.8701
 40 0.0000 0.7183 0.8751
 41 0.0000 0.7175 0.8800
 42 0.0000 0.7166 0.8848
 43 0.0000 0.7157 0.8896
 44 0.0000 0.7148 0.8942
 45 0.0000 0.7138 0.8988
 46 0.0000 0.7128 0.9032
 47 0.0000 0.7118 0.9076
 48 0.0000 0.7108 0.9119
 49 0.0000 0.7097 0.9161
 50 0.0000 0.7086 0.9202
 51 0.0000 0.7075 0.9242
 52 0.0000 0.7063 0.9281
 53 0.0000 0.7051 0.9320
 54 0.0000 0.7039 0.9357
 55 0.0000 0.7027 0.9393
 56 0.0000 0.7014 0.9428
 57 0.0000 0.7001 0.9462
 58 0.0000 0.6988 0.9495
 59 0.0000 0.6975 0.9527
 60 0.0000 0.6961 0.9558
 61 0.0000 0.6947 0.9588
 62 0.0000 0.6933 0.9616
 63 0.0017 0.6918 0.9644
 64 0.0638 0.6903 0.9670
 65 0.1038 0.6888 0.9696
 66 0.1339 0.6872 0.9720
 67 0.1592 0.6857 0.9743
 68 0.1815 0.6841 0.9765
 69 0.2017 0.6824 0.9785
 70 0.2203 0.6808 0.9805
 71 0.2378 0.6791 0.9823
 72 0.2544 0.6774 0.9841
 73 0.2702 0.6756 0.9857
 74 0.2853 0.6739 0.9872
 75 0.2998 0.6721 0.9885
 76 0.3139 0.6702 0.9898
 77 0.3276 0.6684 0.9909
 78 0.3409 0.6665 0.9919
 79 0.3538 0.6646 0.9928
 80 0.3665 0.6627 0.9935
 81 0.3789 0.6607 0.9942
 82 0.3910 0.6587 0.9947
 83 0.4029 0.6567 0.9951
 84 0.4145 0.6547 0.9953
 85 0.4260 0.6526 0.9955
 86 0.4373 0.6506 0.9955
 87 0.4484 0.6485 0.9954
 88 0.4593 0.6463 0.9952
 89 0.4701 0.6442 0.9949
 90 0.4807 0.6420 0.9944
 91 0.4912 0.6398 0.9938
 92 0.5015 0.6376 0.9931
 93 0.5117 0.6354 0.9923
 94 0.5217 0.6331 0.9913
 95 0.5316 0.6308 0.9903
 96 0.5414 0.6285 0.9891
 97 0.5511 0.6262 0.9878
 98 0.5607 0.6239 0.9863
 99 0.5701 0.6215 0.9848
100 0.5794 0.6192 0.9831
101 0.5886 0.6168 0.9814
102 0.5977 0.6144 0.9795
103 0.6067 0.6120 0.9775
104 0.6156 0.6096 0.9753
105 0.6243 0.6071 0.9731
106 0.6330 0.6047 0.9707
107 0.6415 0.6022 0.9683
108 0.6500 0.5997 0.9657
109 0.6583 0.5973 0.9630
110 0.6665 0.5948 0.9602
111 0.6746 0.5923 0.9573
112 0.6826 0.5898 0.9543
113 0.6905 0.5873 0.9512
114 0.6983 0.5848 0.9480
115 0.7060 0.5823 0.9447
116 0.7136 0.5798 0.9412
117 0.7211 0.5773 0.9377
118 0.7284 0.5748 0.9341
119 0.7357 0.5723 0.9304
120 0.7428 0.5698 0.9265
121 0.7499 0.5674 0.9226
122 0.7568 0.5649 0.9186
123 0.7636 0.5624 0.9145
124 0.7704 0.5600 0.9103
125 0.7770 0.5575 0.9060
126 0.7835 0.5551 0.9017
127 0.7899 0.5527 0.8972
128 0.7961 0.5503 0.8927
129 0.8023 0.5479 0.8881
130 0.8084 0.5455 0.8834
131 0.8143 0.5432 0.8786
132 0.8202 0.5409 0.8737
133 0.8259 0.5386 0.8688
134 0.8315 0.5363 0.8638
135 0.8370 0.5341 0.8587
136 0.8424 0.5319 0.8536
137 0.8476 0.5297 0.8484
138 0.8528 0.5276 0.8431
139 0.8578 0.5255 0.8377
140 0.8628 0.5234 0.8323
141 0.8676 0.5214 0.8269
142 0.8723 0.5194 0.8213
143 0.8768 0.5175 0.8158
144 0.8813 0.5156 0.8101
145 0.8856 0.5137 0.8044
146 0.8899 0.5119 0.7987
147 0.8940 0.5102 0.7929
148 0.8980 0.5084 0.7870
149 0.9019 0.5068 0.7812
150 0.9056 0.5052 0.7752
151 0.9093 0.5037 0.7693
152 0.9128 0.5022 0.7633
153 0.9162 0.5007 0.7572
154 0.9195 0.4994 0.7511
155 0.9226 0.4981 0.7450
156 0.9257 0.4968 0.7389
157 0.9286 0.4956 0.7327
158 0.9315 0.4945 0.7265
159 0.9341 0.4935 0.7203
160 0.9367 0.4925 0.7140
161 0.9392 0.4916 0.7077
162 0.9415 0.4908 0.7015
163 0.9438 0.4900 0.6951
164 0.9459 0.4893 0.6888
165 0.9479 0.4887 0.6825
166 0.9497 0.4881 0.6761
167 0.9515 0.4876 0.6698
168 0.9531 0.4872 0.6634
169 0.9546 0.4869 0.6570
170 0.9560 0.4866 0.6507
171 0.9573 0.4864 0.6443
172 0.9585 0.4863 0.6379
173 0.9596 0.4863 0.6315
174 0.9605 0.4864 0.6251
175 0.9613 0.4865 0.6188
176 0.9620 0.4867 0.6124
177 0.9626 0.4869 0.6061
178 0.9631 0.4873 0.5997
179 0.9635 0.4877 0.5934
180 0.9638 0.4882 0.5871
181 0.9639 0.4887 0.5808
182 0.9639 0.4894 0.5745
183 0.9639 0.4901 0.5682
184 0.9637 0.4908 0.5620
