# gbpCode colour map
#    type      = linear
#    hue       = 330 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 071
  0 0.1787 0.0000 0.1595
  1 0.1829 0.0000 0.1578
  2 0.1871 0.0000 0.1560
  3 0.1913 0.0000 0.1542
  4 0.1956 0.0000 0.1524
  5 0.1998 0.0000 0.1505
  6 0.2040 0.0000 0.1486
  7 0.2082 0.0000 0.1467
  8 0.2124 0.0000 0.1447
  9 0.2166 0.0000 0.1427
 10 0.2207 0.0000 0.1407
 11 0.2249 0.0000 0.1386
 12 0.2290 0.0000 0.1366
 13 0.2331 0.0000 0.1345
 14 0.2372 0.0000 0.1324
 15 0.2412 0.0000 0.1303
 16 0.2452 0.0000 0.1281
 17 0.2492 0.0000 0.1260
 18 0.2531 0.0000 0.1238
 19 0.2570 0.0000 0.1216
 20 0.2608 0.0000 0.1194
 21 0.2647 0.0000 0.1172
 22 0.2684 0.0000 0.1150
 23 0.2722 0.0000 0.1128
 24 0.2759 0.0000 0.1105
 25 0.2795 0.0000 0.1083
 26 0.2831 0.0000 0.1061
 27 0.2867 0.0000 0.1038
 28 0.2902 0.0000 0.1016
 29 0.2937 0.0000 0.0993
 30 0.2971 0.0000 0.0970
 31 0.3004 0.0000 0.0946
 32 0.3037 0.0000 0.0922
 33 0.3069 0.0000 0.0897
 34 0.3100 0.0000 0.0871
 35 0.3131 0.0000 0.0844
 36 0.3161 0.0000 0.0817
 37 0.3190 0.0000 0.0789
 38 0.3219 0.0000 0.0760
 39 0.3247 0.0000 0.0731
 40 0.3274 0.0000 0.0700
 41 0.3301 0.0000 0.0668
 42 0.3327 0.0000 0.0636
 43 0.3352 0.0000 0.0602
 44 0.3377 0.0000 0.0566
 45 0.3400 0.0000 0.0529
 46 0.3424 0.0000 0.0491
 47 0.3446 0.0000 0.0450
 48 0.3468 0.0000 0.0408
 49 0.3489 0.0000 0.0363
 50 0.3509 0.0000 0.0319
 51 0.3529 0.0000 0.0275
 52 0.3548 0.0000 0.0231
 53 0.3566 0.0000 0.0188
 54 0.3584 0.0000 0.0145
 55 0.3601 0.0000 0.0102
 56 0.3617 0.0000 0.0060
 57 0.3632 0.0000 0.0019
 58 0.3647 0.0000 0.0000
 59 0.3661 0.0000 0.0000
 60 0.3675 0.0000 0.0000
 61 0.3688 0.0000 0.0000
 62 0.3700 0.0000 0.0000
 63 0.3711 0.0000 0.0000
 64 0.3722 0.0000 0.0000
 65 0.3732 0.0027 0.0000
 66 0.3741 0.0120 0.0000
 67 0.3750 0.0216 0.0000
 68 0.3758 0.0316 0.0000
 69 0.3765 0.0419 0.0000
 70 0.3771 0.0516 0.0000
 71 0.3777 0.0604 0.0000
 72 0.3783 0.0686 0.0000
 73 0.3787 0.0763 0.0000
 74 0.3791 0.0837 0.0000
 75 0.3794 0.0908 0.0000
 76 0.3797 0.0976 0.0000
 77 0.3799 0.1041 0.0000
 78 0.3800 0.1105 0.0000
 79 0.3800 0.1167 0.0000
 80 0.3800 0.1228 0.0000
 81 0.3799 0.1287 0.0000
 82 0.3798 0.1346 0.0000
 83 0.3796 0.1403 0.0000
 84 0.3793 0.1459 0.0000
 85 0.3789 0.1515 0.0000
 86 0.3785 0.1569 0.0000
 87 0.3781 0.1623 0.0000
 88 0.3775 0.1676 0.0000
 89 0.3769 0.1729 0.0000
 90 0.3763 0.1781 0.0000
 91 0.3755 0.1832 0.0000
 92 0.3747 0.1883 0.0000
 93 0.3739 0.1933 0.0000
 94 0.3730 0.1983 0.0000
 95 0.3720 0.2033 0.0000
 96 0.3709 0.2082 0.0000
 97 0.3698 0.2131 0.0000
 98 0.3686 0.2179 0.0000
 99 0.3674 0.2227 0.0000
100 0.3661 0.2275 0.0000
101 0.3648 0.2322 0.0000
102 0.3633 0.2369 0.0000
103 0.3619 0.2416 0.0000
104 0.3603 0.2463 0.0000
105 0.3587 0.2509 0.0000
106 0.3571 0.2555 0.0000
107 0.3553 0.2600 0.0000
108 0.3535 0.2646 0.0000
109 0.3517 0.2691 0.0000
110 0.3498 0.2736 0.0000
111 0.3478 0.2780 0.0000
112 0.3458 0.2825 0.0000
113 0.3437 0.2869 0.0000
114 0.3416 0.2913 0.0000
115 0.3394 0.2957 0.0000
116 0.3371 0.3000 0.0000
117 0.3348 0.3044 0.0000
118 0.3324 0.3087 0.0000
119 0.3300 0.3130 0.0000
120 0.3275 0.3173 0.0000
121 0.3249 0.3215 0.0000
122 0.3223 0.3257 0.0000
123 0.3196 0.3300 0.0000
124 0.3169 0.3342 0.0000
125 0.3141 0.3383 0.0000
126 0.3113 0.3425 0.0000
127 0.3083 0.3467 0.0000
128 0.3054 0.3508 0.0000
129 0.3024 0.3549 0.0000
130 0.2993 0.3590 0.0000
131 0.2961 0.3631 0.0000
132 0.2928 0.3671 0.0000
133 0.2895 0.3712 0.0000
134 0.2861 0.3752 0.0000
135 0.2826 0.3792 0.0000
136 0.2790 0.3832 0.0000
137 0.2754 0.3872 0.0000
138 0.2716 0.3912 0.0000
139 0.2677 0.3951 0.0000
140 0.2638 0.3991 0.0012
141 0.2597 0.4030 0.0105
142 0.2556 0.4069 0.0205
143 0.2513 0.4108 0.0313
144 0.2469 0.4147 0.0427
145 0.2424 0.4186 0.0535
146 0.2377 0.4224 0.0637
147 0.2329 0.4263 0.0732
148 0.2280 0.4301 0.0825
149 0.2228 0.4339 0.0914
150 0.2176 0.4377 0.1001
151 0.2121 0.4415 0.1086
152 0.2064 0.4453 0.1170
153 0.2006 0.4490 0.1254
154 0.1945 0.4528 0.1336
155 0.1881 0.4565 0.1418
156 0.1815 0.4602 0.1499
157 0.1745 0.4639 0.1580
158 0.1672 0.4676 0.1661
159 0.1595 0.4713 0.1742
160 0.1513 0.4750 0.1823
161 0.1426 0.4786 0.1904
162 0.1333 0.4822 0.1985
163 0.1233 0.4859 0.2066
164 0.1123 0.4895 0.2147
165 0.1002 0.4931 0.2229
