# gbpCode colour map
#    type      = iso
#    hue       = 150 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 071 to 071
  0 0.3545 0.7639 0.4949
  1 0.3514 0.7642 0.4968
  2 0.3483 0.7645 0.4988
  3 0.3451 0.7647 0.5008
  4 0.3420 0.7650 0.5028
  5 0.3388 0.7652 0.5048
  6 0.3356 0.7655 0.5068
  7 0.3324 0.7658 0.5088
  8 0.3291 0.7660 0.5108
  9 0.3258 0.7663 0.5128
 10 0.3225 0.7665 0.5148
 11 0.3192 0.7667 0.5169
 12 0.3159 0.7670 0.5189
 13 0.3125 0.7672 0.5209
 14 0.3091 0.7674 0.5230
 15 0.3057 0.7677 0.5250
 16 0.3023 0.7679 0.5271
 17 0.2988 0.7681 0.5291
 18 0.2953 0.7683 0.5312
 19 0.2918 0.7686 0.5333
 20 0.2882 0.7688 0.5354
 21 0.2847 0.7690 0.5374
 22 0.2810 0.7692 0.5395
 23 0.2774 0.7694 0.5416
 24 0.2737 0.7696 0.5437
 25 0.2699 0.7698 0.5458
 26 0.2662 0.7700 0.5479
 27 0.2624 0.7702 0.5500
 28 0.2585 0.7704 0.5521
 29 0.2546 0.7706 0.5542
 30 0.2507 0.7708 0.5563
 31 0.2467 0.7710 0.5584
 32 0.2426 0.7712 0.5606
 33 0.2385 0.7714 0.5627
 34 0.2344 0.7715 0.5648
 35 0.2301 0.7717 0.5670
 36 0.2259 0.7719 0.5691
 37 0.2215 0.7721 0.5713
 38 0.2171 0.7722 0.5734
 39 0.2126 0.7724 0.5755
 40 0.2080 0.7726 0.5777
 41 0.2034 0.7727 0.5799
 42 0.1987 0.7729 0.5820
 43 0.1938 0.7730 0.5842
 44 0.1889 0.7732 0.5863
 45 0.1838 0.7733 0.5885
 46 0.1787 0.7735 0.5907
 47 0.1734 0.7736 0.5929
 48 0.1679 0.7738 0.5950
 49 0.1623 0.7739 0.5972
 50 0.1565 0.7741 0.5994
 51 0.1506 0.7742 0.6016
 52 0.1444 0.7743 0.6038
 53 0.1380 0.7745 0.6060
 54 0.1314 0.7746 0.6081
 55 0.1244 0.7747 0.6103
 56 0.1171 0.7748 0.6125
 57 0.1094 0.7749 0.6147
 58 0.1012 0.7751 0.6169
 59 0.0924 0.7752 0.6191
 60 0.0829 0.7753 0.6213
 61 0.0725 0.7754 0.6235
 62 0.0608 0.7755 0.6257
 63 0.0472 0.7756 0.6280
 64 0.0312 0.7757 0.6302
 65 0.0149 0.7758 0.6324
 66 0.0000 0.7759 0.6346
 67 0.0000 0.7760 0.6368
 68 0.0000 0.7761 0.6390
 69 0.0000 0.7762 0.6412
 70 0.0000 0.7763 0.6434
 71 0.0000 0.7763 0.6457
 72 0.0000 0.7764 0.6479
 73 0.0000 0.7765 0.6501
 74 0.0000 0.7766 0.6523
 75 0.0000 0.7766 0.6545
 76 0.0000 0.7767 0.6568
 77 0.0000 0.7768 0.6590
 78 0.0000 0.7768 0.6612
 79 0.0000 0.7769 0.6634
 80 0.0000 0.7770 0.6657
 81 0.0000 0.7770 0.6679
 82 0.0000 0.7771 0.6701
 83 0.0000 0.7771 0.6723
 84 0.0000 0.7772 0.6746
 85 0.0000 0.7772 0.6768
 86 0.0000 0.7773 0.6790
 87 0.0000 0.7773 0.6812
 88 0.0000 0.7773 0.6835
 89 0.0000 0.7774 0.6857
 90 0.0000 0.7774 0.6879
 91 0.0000 0.7774 0.6901
 92 0.0000 0.7775 0.6924
 93 0.0000 0.7775 0.6946
 94 0.0000 0.7775 0.6968
 95 0.0000 0.7775 0.6990
 96 0.0000 0.7775 0.7012
 97 0.0000 0.7776 0.7035
 98 0.0000 0.7776 0.7057
 99 0.0000 0.7776 0.7079
100 0.0000 0.7776 0.7101
101 0.0000 0.7776 0.7123
102 0.0000 0.7776 0.7145
103 0.0000 0.7776 0.7167
104 0.0000 0.7776 0.7190
105 0.0000 0.7776 0.7212
106 0.0000 0.7776 0.7234
107 0.0000 0.7775 0.7256
108 0.0000 0.7775 0.7278
109 0.0000 0.7775 0.7300
110 0.0000 0.7775 0.7322
111 0.0000 0.7775 0.7344
112 0.0000 0.7774 0.7366
113 0.0000 0.7774 0.7388
114 0.0000 0.7774 0.7409
115 0.0000 0.7774 0.7431
116 0.0000 0.7773 0.7453
117 0.0000 0.7773 0.7475
118 0.0000 0.7772 0.7497
119 0.0000 0.7772 0.7519
120 0.0000 0.7771 0.7540
121 0.0000 0.7771 0.7562
122 0.0000 0.7770 0.7584
123 0.0000 0.7770 0.7605
124 0.0000 0.7769 0.7627
125 0.0000 0.7769 0.7649
126 0.0000 0.7768 0.7670
127 0.0000 0.7767 0.7692
128 0.0000 0.7767 0.7713
129 0.0000 0.7766 0.7735
130 0.0000 0.7765 0.7756
131 0.0000 0.7764 0.7778
132 0.0000 0.7764 0.7799
133 0.0000 0.7763 0.7820
134 0.0000 0.7762 0.7842
135 0.0000 0.7761 0.7863
136 0.0000 0.7760 0.7884
137 0.0000 0.7759 0.7905
138 0.0000 0.7758 0.7926
139 0.0000 0.7757 0.7948
140 0.0000 0.7756 0.7969
141 0.0000 0.7755 0.7990
142 0.0000 0.7754 0.8011
143 0.0000 0.7753 0.8031
144 0.0000 0.7752 0.8052
145 0.0000 0.7751 0.8073
146 0.0000 0.7750 0.8094
147 0.0000 0.7748 0.8115
148 0.0000 0.7747 0.8135
149 0.0000 0.7746 0.8156
150 0.0000 0.7745 0.8177
151 0.0000 0.7743 0.8197
152 0.0000 0.7742 0.8218
153 0.0000 0.7741 0.8238
154 0.0000 0.7739 0.8258
155 0.0000 0.7738 0.8279
156 0.0000 0.7736 0.8299
157 0.0000 0.7735 0.8319
158 0.0000 0.7733 0.8339
159 0.0000 0.7732 0.8359
160 0.0000 0.7730 0.8379
161 0.0000 0.7729 0.8399
162 0.0000 0.7727 0.8419
163 0.0000 0.7725 0.8439
164 0.0000 0.7724 0.8459
165 0.0000 0.7722 0.8479
166 0.0000 0.7720 0.8498
167 0.0000 0.7719 0.8518
168 0.0000 0.7717 0.8537
169 0.0000 0.7715 0.8557
170 0.0000 0.7713 0.8576
171 0.0000 0.7711 0.8596
172 0.0000 0.7709 0.8615
173 0.0000 0.7707 0.8634
174 0.0000 0.7705 0.8653
175 0.0000 0.7703 0.8672
176 0.0000 0.7701 0.8691
177 0.0000 0.7699 0.8710
178 0.0000 0.7697 0.8729
179 0.0000 0.7695 0.8748
180 0.0000 0.7693 0.8767
181 0.0000 0.7691 0.8785
182 0.0000 0.7689 0.8804
183 0.0000 0.7686 0.8823
184 0.0000 0.7684 0.8841
185 0.0000 0.7682 0.8859
186 0.0000 0.7679 0.8878
187 0.0000 0.7677 0.8896
188 0.0000 0.7675 0.8914
189 0.0000 0.7672 0.8932
190 0.0000 0.7670 0.8950
191 0.0000 0.7667 0.8968
192 0.0000 0.7665 0.8986
193 0.0000 0.7662 0.9003
194 0.0000 0.7660 0.9021
195 0.0000 0.7657 0.9039
196 0.0000 0.7655 0.9056
197 0.0000 0.7652 0.9073
198 0.0000 0.7649 0.9091
199 0.0000 0.7647 0.9108
200 0.0000 0.7644 0.9125
201 0.0000 0.7641 0.9142
202 0.0000 0.7638 0.9159
203 0.0000 0.7636 0.9176
204 0.0000 0.7633 0.9193
205 0.0000 0.7630 0.9209
206 0.0000 0.7627 0.9226
207 0.0000 0.7624 0.9243
208 0.0000 0.7621 0.9259
209 0.0000 0.7618 0.9275
210 0.0000 0.7615 0.9292
211 0.0000 0.7612 0.9308
212 0.0000 0.7609 0.9324
213 0.0000 0.7606 0.9340
214 0.0000 0.7603 0.9356
215 0.0000 0.7599 0.9371
216 0.0000 0.7596 0.9387
217 0.0000 0.7593 0.9403
