# gbpCode colour map
#    type      = iso
#    hue       = 120 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 083 to 083
  0 0.7131 0.8656 0.4830
  1 0.7107 0.8661 0.4841
  2 0.7082 0.8667 0.4853
  3 0.7058 0.8672 0.4865
  4 0.7034 0.8677 0.4877
  5 0.7009 0.8682 0.4890
  6 0.6985 0.8688 0.4902
  7 0.6960 0.8693 0.4914
  8 0.6935 0.8698 0.4927
  9 0.6911 0.8703 0.4940
 10 0.6886 0.8708 0.4953
 11 0.6861 0.8713 0.4966
 12 0.6837 0.8718 0.4979
 13 0.6812 0.8724 0.4992
 14 0.6787 0.8729 0.5005
 15 0.6762 0.8734 0.5019
 16 0.6737 0.8738 0.5032
 17 0.6712 0.8743 0.5046
 18 0.6688 0.8748 0.5060
 19 0.6663 0.8753 0.5074
 20 0.6638 0.8758 0.5088
 21 0.6612 0.8763 0.5102
 22 0.6587 0.8768 0.5116
 23 0.6562 0.8772 0.5131
 24 0.6537 0.8777 0.5145
 25 0.6512 0.8782 0.5160
 26 0.6487 0.8786 0.5175
 27 0.6461 0.8791 0.5190
 28 0.6436 0.8796 0.5205
 29 0.6411 0.8800 0.5220
 30 0.6385 0.8805 0.5235
 31 0.6360 0.8809 0.5250
 32 0.6334 0.8814 0.5266
 33 0.6309 0.8818 0.5281
 34 0.6283 0.8823 0.5297
 35 0.6258 0.8827 0.5313
 36 0.6232 0.8831 0.5328
 37 0.6206 0.8836 0.5344
 38 0.6181 0.8840 0.5360
 39 0.6155 0.8844 0.5377
 40 0.6129 0.8849 0.5393
 41 0.6103 0.8853 0.5409
 42 0.6077 0.8857 0.5426
 43 0.6051 0.8861 0.5442
 44 0.6025 0.8865 0.5459
 45 0.5999 0.8869 0.5476
 46 0.5973 0.8873 0.5493
 47 0.5947 0.8878 0.5510
 48 0.5921 0.8882 0.5527
 49 0.5895 0.8886 0.5544
 50 0.5869 0.8890 0.5561
 51 0.5843 0.8893 0.5578
 52 0.5816 0.8897 0.5596
 53 0.5790 0.8901 0.5613
 54 0.5764 0.8905 0.5631
 55 0.5737 0.8909 0.5649
