# gbpCode colour map
#    type      = iso
#    hue       = 120 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
  0 0.5371 0.6871 0.3163
  1 0.5324 0.6881 0.3187
  2 0.5277 0.6890 0.3212
  3 0.5229 0.6900 0.3236
  4 0.5181 0.6910 0.3262
  5 0.5133 0.6919 0.3287
  6 0.5085 0.6928 0.3314
  7 0.5036 0.6937 0.3340
  8 0.4987 0.6946 0.3368
  9 0.4938 0.6955 0.3395
 10 0.4889 0.6964 0.3423
 11 0.4839 0.6973 0.3452
 12 0.4790 0.6982 0.3481
 13 0.4739 0.6990 0.3510
 14 0.4689 0.6998 0.3540
 15 0.4638 0.7007 0.3570
 16 0.4587 0.7015 0.3601
 17 0.4536 0.7023 0.3632
 18 0.4484 0.7031 0.3663
 19 0.4432 0.7039 0.3695
 20 0.4380 0.7046 0.3727
 21 0.4328 0.7054 0.3760
 22 0.4275 0.7062 0.3793
 23 0.4221 0.7069 0.3826
 24 0.4167 0.7076 0.3859
 25 0.4113 0.7083 0.3893
 26 0.4059 0.7090 0.3928
 27 0.4004 0.7097 0.3962
 28 0.3948 0.7104 0.3997
 29 0.3892 0.7111 0.4032
 30 0.3836 0.7118 0.4068
 31 0.3779 0.7124 0.4104
 32 0.3721 0.7130 0.4140
 33 0.3663 0.7137 0.4176
 34 0.3604 0.7143 0.4213
 35 0.3545 0.7149 0.4250
 36 0.3485 0.7155 0.4287
 37 0.3424 0.7161 0.4325
 38 0.3363 0.7167 0.4363
 39 0.3301 0.7172 0.4401
 40 0.3238 0.7178 0.4439
 41 0.3174 0.7183 0.4478
 42 0.3109 0.7189 0.4517
 43 0.3043 0.7194 0.4556
 44 0.2977 0.7199 0.4595
 45 0.2909 0.7204 0.4635
 46 0.2839 0.7209 0.4674
 47 0.2769 0.7214 0.4714
 48 0.2697 0.7218 0.4755
 49 0.2624 0.7223 0.4795
 50 0.2549 0.7227 0.4836
 51 0.2472 0.7232 0.4876
 52 0.2393 0.7236 0.4917
 53 0.2312 0.7240 0.4958
 54 0.2229 0.7244 0.5000
 55 0.2143 0.7248 0.5041
 56 0.2054 0.7252 0.5083
 57 0.1961 0.7256 0.5125
 58 0.1865 0.7260 0.5167
 59 0.1764 0.7263 0.5209
 60 0.1658 0.7267 0.5251
 61 0.1546 0.7270 0.5293
 62 0.1426 0.7273 0.5336
 63 0.1297 0.7276 0.5379
 64 0.1155 0.7279 0.5421
 65 0.0997 0.7282 0.5464
 66 0.0815 0.7285 0.5507
 67 0.0593 0.7288 0.5550
 68 0.0297 0.7291 0.5594
 69 0.0000 0.7293 0.5637
 70 0.0000 0.7296 0.5680
 71 0.0000 0.7298 0.5724
 72 0.0000 0.7300 0.5767
 73 0.0000 0.7302 0.5811
 74 0.0000 0.7304 0.5855
 75 0.0000 0.7306 0.5898
 76 0.0000 0.7308 0.5942
 77 0.0000 0.7310 0.5986
 78 0.0000 0.7311 0.6030
 79 0.0000 0.7313 0.6074
 80 0.0000 0.7314 0.6118
 81 0.0000 0.7316 0.6162
 82 0.0000 0.7317 0.6206
 83 0.0000 0.7318 0.6250
