# gbpCode colour map
#    type      = linear
#    hue       = 210 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 094
 59 0.0000 0.2152 0.5034
 60 0.0000 0.2166 0.5069
 61 0.0000 0.2180 0.5104
 62 0.0000 0.2193 0.5137
 63 0.0000 0.2206 0.5170
 64 0.0000 0.2218 0.5201
 65 0.0000 0.2230 0.5231
 66 0.0000 0.2242 0.5261
 67 0.0000 0.2254 0.5289
 68 0.0131 0.2265 0.5317
 69 0.0570 0.2275 0.5343
 70 0.0885 0.2286 0.5368
 71 0.1133 0.2296 0.5393
 72 0.1347 0.2305 0.5416
 73 0.1538 0.2315 0.5438
 74 0.1713 0.2324 0.5459
 75 0.1877 0.2332 0.5480
 76 0.2031 0.2341 0.5499
 77 0.2178 0.2349 0.5517
 78 0.2320 0.2357 0.5534
 79 0.2456 0.2365 0.5551
 80 0.2588 0.2372 0.5566
 81 0.2716 0.2379 0.5580
 82 0.2841 0.2386 0.5594
 83 0.2963 0.2393 0.5606
 84 0.3082 0.2400 0.5617
 85 0.3199 0.2406 0.5628
 86 0.3314 0.2413 0.5637
 87 0.3427 0.2419 0.5646
 88 0.3538 0.2426 0.5653
 89 0.3647 0.2432 0.5660
 90 0.3755 0.2438 0.5666
 91 0.3861 0.2444 0.5670
 92 0.3966 0.2450 0.5674
 93 0.4069 0.2457 0.5677
 94 0.4172 0.2463 0.5680
 95 0.4273 0.2469 0.5681
 96 0.4372 0.2476 0.5681
 97 0.4471 0.2482 0.5681
 98 0.4568 0.2489 0.5680
 99 0.4665 0.2496 0.5678
100 0.4760 0.2503 0.5675
101 0.4854 0.2511 0.5671
102 0.4947 0.2519 0.5667
103 0.5040 0.2527 0.5662
104 0.5131 0.2535 0.5656
105 0.5221 0.2544 0.5649
106 0.5310 0.2553 0.5642
107 0.5398 0.2563 0.5633
108 0.5486 0.2573 0.5625
109 0.5572 0.2583 0.5615
110 0.5657 0.2594 0.5605
111 0.5742 0.2606 0.5594
112 0.5825 0.2618 0.5583
113 0.5908 0.2631 0.5570
114 0.5990 0.2644 0.5558
115 0.6070 0.2658 0.5544
116 0.6150 0.2673 0.5530
117 0.6229 0.2689 0.5516
118 0.6307 0.2705 0.5501
119 0.6384 0.2722 0.5485
120 0.6460 0.2739 0.5469
121 0.6535 0.2758 0.5453
122 0.6609 0.2777 0.5436
123 0.6682 0.2797 0.5418
124 0.6755 0.2818 0.5400
125 0.6826 0.2839 0.5382
126 0.6896 0.2862 0.5363
127 0.6966 0.2885 0.5343
128 0.7034 0.2910 0.5324
129 0.7102 0.2935 0.5304
130 0.7168 0.2961 0.5283
131 0.7234 0.2988 0.5263
132 0.7299 0.3016 0.5242
133 0.7362 0.3044 0.5220
134 0.7425 0.3074 0.5199
135 0.7487 0.3105 0.5177
136 0.7548 0.3136 0.5155
137 0.7607 0.3169 0.5132
138 0.7666 0.3202 0.5110
139 0.7724 0.3236 0.5087
140 0.7781 0.3271 0.5064
141 0.7837 0.3307 0.5041
142 0.7891 0.3344 0.5017
143 0.7945 0.3382 0.4994
144 0.7998 0.3420 0.4970
145 0.8050 0.3460 0.4946
146 0.8101 0.3500 0.4923
147 0.8151 0.3541 0.4899
148 0.8200 0.3583 0.4875
149 0.8248 0.3625 0.4851
150 0.8295 0.3669 0.4827
151 0.8341 0.3713 0.4803
152 0.8386 0.3758 0.4779
153 0.8430 0.3804 0.4755
154 0.8473 0.3850 0.4731
155 0.8514 0.3897 0.4707
156 0.8555 0.3945 0.4684
157 0.8595 0.3993 0.4660
158 0.8634 0.4042 0.4636
159 0.8672 0.4092 0.4613
160 0.8709 0.4142 0.4590
161 0.8745 0.4193 0.4567
162 0.8780 0.4245 0.4544
163 0.8814 0.4297 0.4521
164 0.8847 0.4350 0.4499
165 0.8880 0.4403 0.4476
166 0.8911 0.4456 0.4454
167 0.8941 0.4511 0.4433
168 0.8970 0.4565 0.4411
169 0.8998 0.4621 0.4390
170 0.9025 0.4676 0.4370
171 0.9051 0.4732 0.4349
172 0.9077 0.4789 0.4329
173 0.9101 0.4846 0.4310
174 0.9124 0.4903 0.4290
175 0.9147 0.4961 0.4272
176 0.9168 0.5019 0.4253
177 0.9189 0.5077 0.4236
178 0.9208 0.5136 0.4218
179 0.9227 0.5195 0.4201
180 0.9245 0.5255 0.4185
181 0.9261 0.5314 0.4169
182 0.9277 0.5374 0.4154
183 0.9292 0.5435 0.4140
184 0.9306 0.5495 0.4126
185 0.9319 0.5556 0.4113
186 0.9331 0.5617 0.4100
187 0.9343 0.5678 0.4088
188 0.9353 0.5740 0.4077
189 0.9363 0.5801 0.4067
190 0.9371 0.5863 0.4057
191 0.9379 0.5925 0.4048
192 0.9386 0.5987 0.4040
193 0.9392 0.6050 0.4033
194 0.9397 0.6112 0.4027
195 0.9401 0.6175 0.4021
196 0.9405 0.6238 0.4017
197 0.9407 0.6301 0.4013
198 0.9409 0.6364 0.4011
199 0.9410 0.6427 0.4009
200 0.9410 0.6490 0.4009
201 0.9410 0.6553 0.4009
202 0.9408 0.6617 0.4011
203 0.9406 0.6680 0.4013
204 0.9403 0.6744 0.4017
205 0.9399 0.6807 0.4022
206 0.9394 0.6871 0.4028
207 0.9389 0.6935 0.4035
208 0.9383 0.6998 0.4044
209 0.9376 0.7062 0.4053
210 0.9368 0.7126 0.4064
211 0.9360 0.7190 0.4077
212 0.9351 0.7253 0.4090
213 0.9341 0.7317 0.4105
214 0.9330 0.7381 0.4121
215 0.9319 0.7444 0.4139
216 0.9307 0.7508 0.4157
217 0.9294 0.7572 0.4178
218 0.9281 0.7635 0.4199
219 0.9267 0.7699 0.4222
220 0.9252 0.7762 0.4247
221 0.9237 0.7826 0.4273
222 0.9221 0.7889 0.4300
223 0.9204 0.7953 0.4329
224 0.9187 0.8016 0.4359
225 0.9169 0.8079 0.4390
226 0.9150 0.8142 0.4423
227 0.9131 0.8206 0.4458
228 0.9111 0.8269 0.4494
229 0.9091 0.8331 0.4532
230 0.9070 0.8394 0.4571
231 0.9048 0.8457 0.4611
232 0.9026 0.8520 0.4653
233 0.9004 0.8582 0.4696
234 0.8980 0.8645 0.4741
235 0.8957 0.8707 0.4788
236 0.8932 0.8769 0.4836
237 0.8907 0.8831 0.4885
238 0.8882 0.8893 0.4936
239 0.8856 0.8955 0.4988
240 0.8830 0.9016 0.5042
241 0.8803 0.9078 0.5097
242 0.8776 0.9139 0.5153
243 0.8748 0.9201 0.5211
244 0.8719 0.9262 0.5270
245 0.8691 0.9323 0.5331
246 0.8661 0.9384 0.5393
247 0.8632 0.9444 0.5457
248 0.8602 0.9505 0.5522
249 0.8571 0.9565 0.5588
250 0.8540 0.9626 0.5656
251 0.8509 0.9686 0.5725
252 0.8478 0.9746 0.5795
253 0.8446 0.9805 0.5866
254 0.8413 0.9865 0.5939
255 0.8380 0.9924 0.6013
