# gbpCode colour map
#    type      = iso
#    hue       = 030 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
  0 0.9492 0.5089 0.4757
  1 0.9474 0.5105 0.4700
  2 0.9456 0.5123 0.4643
  3 0.9436 0.5141 0.4586
  4 0.9415 0.5159 0.4530
  5 0.9393 0.5178 0.4475
  6 0.9370 0.5197 0.4420
  7 0.9346 0.5216 0.4366
  8 0.9322 0.5236 0.4312
  9 0.9296 0.5256 0.4259
 10 0.9270 0.5277 0.4206
 11 0.9242 0.5298 0.4154
 12 0.9214 0.5319 0.4102
 13 0.9185 0.5340 0.4051
 14 0.9155 0.5362 0.4001
 15 0.9124 0.5384 0.3951
 16 0.9092 0.5406 0.3902
 17 0.9059 0.5429 0.3854
 18 0.9026 0.5451 0.3807
 19 0.8992 0.5474 0.3760
 20 0.8957 0.5497 0.3713
 21 0.8921 0.5520 0.3668
 22 0.8884 0.5544 0.3623
 23 0.8847 0.5567 0.3579
 24 0.8808 0.5591 0.3536
 25 0.8769 0.5614 0.3494
 26 0.8730 0.5638 0.3453
 27 0.8689 0.5662 0.3412
 28 0.8648 0.5686 0.3372
 29 0.8606 0.5710 0.3333
 30 0.8563 0.5734 0.3296
 31 0.8520 0.5758 0.3259
 32 0.8476 0.5782 0.3223
 33 0.8431 0.5806 0.3187
 34 0.8386 0.5830 0.3153
 35 0.8340 0.5854 0.3120
 36 0.8293 0.5878 0.3088
 37 0.8246 0.5902 0.3057
 38 0.8198 0.5926 0.3028
 39 0.8149 0.5950 0.2999
 40 0.8100 0.5974 0.2971
 41 0.8050 0.5998 0.2945
 42 0.8000 0.6021 0.2920
 43 0.7949 0.6045 0.2896
 44 0.7897 0.6068 0.2873
 45 0.7845 0.6092 0.2851
 46 0.7793 0.6115 0.2831
 47 0.7739 0.6138 0.2812
 48 0.7686 0.6161 0.2795
 49 0.7631 0.6184 0.2778
 50 0.7577 0.6206 0.2764
 51 0.7521 0.6229 0.2750
 52 0.7465 0.6251 0.2738
 53 0.7409 0.6273 0.2727
 54 0.7352 0.6295 0.2718
 55 0.7295 0.6317 0.2710
 56 0.7237 0.6339 0.2704
 57 0.7179 0.6360 0.2699
 58 0.7120 0.6382 0.2696
 59 0.7061 0.6403 0.2694
 60 0.7001 0.6423 0.2694
 61 0.6941 0.6444 0.2695
 62 0.6881 0.6465 0.2698
 63 0.6820 0.6485 0.2703
 64 0.6758 0.6505 0.2708
 65 0.6697 0.6525 0.2716
 66 0.6634 0.6544 0.2725
 67 0.6572 0.6563 0.2735
 68 0.6509 0.6583 0.2747
 69 0.6445 0.6601 0.2760
 70 0.6381 0.6620 0.2775
 71 0.6317 0.6639 0.2791
 72 0.6252 0.6657 0.2809
 73 0.6187 0.6675 0.2828
 74 0.6121 0.6692 0.2849
 75 0.6055 0.6710 0.2871
 76 0.5989 0.6727 0.2894
 77 0.5922 0.6744 0.2919
 78 0.5855 0.6761 0.2945
 79 0.5787 0.6777 0.2973
 80 0.5719 0.6793 0.3001
 81 0.5650 0.6809 0.3031
 82 0.5581 0.6825 0.3062
 83 0.5512 0.6841 0.3095
 84 0.5442 0.6856 0.3129
 85 0.5371 0.6871 0.3163
 86 0.5300 0.6886 0.3199
 87 0.5229 0.6900 0.3236
 88 0.5157 0.6914 0.3274
 89 0.5085 0.6928 0.3314
 90 0.5012 0.6942 0.3354
 91 0.4938 0.6955 0.3395
 92 0.4864 0.6969 0.3438
 93 0.4790 0.6982 0.3481
 94 0.4714 0.6994 0.3525
 95 0.4638 0.7007 0.3570
 96 0.4562 0.7019 0.3616
 97 0.4484 0.7031 0.3663
 98 0.4406 0.7043 0.3711
 99 0.4328 0.7054 0.3760
100 0.4248 0.7065 0.3809
101 0.4167 0.7076 0.3859
102 0.4086 0.7087 0.3910
103 0.4004 0.7097 0.3962
104 0.3920 0.7108 0.4015
105 0.3836 0.7118 0.4068
106 0.3750 0.7127 0.4122
107 0.3663 0.7137 0.4176
108 0.3575 0.7146 0.4232
109 0.3485 0.7155 0.4287
110 0.3394 0.7164 0.4344
111 0.3301 0.7172 0.4401
112 0.3206 0.7181 0.4459
113 0.3109 0.7189 0.4517
114 0.3010 0.7196 0.4575
115 0.2909 0.7204 0.4635
116 0.2804 0.7211 0.4694
117 0.2697 0.7218 0.4755
118 0.2586 0.7225 0.4815
119 0.2472 0.7232 0.4876
120 0.2353 0.7238 0.4938
121 0.2229 0.7244 0.5000
122 0.2099 0.7250 0.5062
123 0.1961 0.7256 0.5125
124 0.1815 0.7261 0.5188
125 0.1658 0.7267 0.5251
126 0.1487 0.7272 0.5315
127 0.1297 0.7276 0.5379
128 0.1079 0.7281 0.5443
129 0.0815 0.7285 0.5507
130 0.0457 0.7289 0.5572
131 0.0000 0.7293 0.5637
132 0.0000 0.7297 0.5702
133 0.0000 0.7300 0.5767
134 0.0000 0.7303 0.5833
135 0.0000 0.7306 0.5898
136 0.0000 0.7309 0.5964
137 0.0000 0.7311 0.6030
138 0.0000 0.7314 0.6096
139 0.0000 0.7316 0.6162
140 0.0000 0.7317 0.6228
141 0.0000 0.7319 0.6294
142 0.0000 0.7320 0.6359
143 0.0000 0.7322 0.6425
144 0.0000 0.7322 0.6491
145 0.0000 0.7323 0.6557
146 0.0000 0.7323 0.6623
147 0.0000 0.7324 0.6689
148 0.0000 0.7324 0.6754
149 0.0000 0.7323 0.6820
150 0.0000 0.7323 0.6885
151 0.0000 0.7322 0.6950
152 0.0000 0.7321 0.7015
153 0.0000 0.7320 0.7080
154 0.0000 0.7319 0.7144
155 0.0000 0.7317 0.7208
156 0.0000 0.7315 0.7272
157 0.0000 0.7313 0.7336
158 0.0000 0.7311 0.7399
159 0.0000 0.7308 0.7462
160 0.0000 0.7305 0.7524
161 0.0000 0.7302 0.7586
162 0.0000 0.7299 0.7648
163 0.0000 0.7295 0.7710
164 0.0000 0.7292 0.7770
165 0.0000 0.7288 0.7831
166 0.0000 0.7283 0.7891
167 0.0000 0.7279 0.7950
168 0.0000 0.7274 0.8009
169 0.0000 0.7269 0.8067
170 0.0000 0.7264 0.8125
171 0.0000 0.7258 0.8182
172 0.0000 0.7252 0.8239
173 0.0000 0.7246 0.8295
174 0.0000 0.7240 0.8350
175 0.0000 0.7234 0.8405
176 0.0000 0.7227 0.8459
177 0.0000 0.7220 0.8512
178 0.0000 0.7212 0.8565
179 0.0000 0.7205 0.8617
180 0.0000 0.7197 0.8668
181 0.0000 0.7189 0.8718
182 0.0000 0.7181 0.8767
183 0.0000 0.7172 0.8816
184 0.0000 0.7163 0.8864
185 0.0000 0.7154 0.8911
186 0.0000 0.7145 0.8957
187 0.0000 0.7135 0.9003
188 0.0000 0.7125 0.9047
189 0.0000 0.7115 0.9091
190 0.0000 0.7104 0.9133
191 0.0000 0.7093 0.9175
192 0.0000 0.7082 0.9216
193 0.0000 0.7071 0.9255
194 0.0000 0.7059 0.9294
195 0.0000 0.7047 0.9332
196 0.0000 0.7035 0.9369
197 0.0000 0.7023 0.9405
198 0.0000 0.7010 0.9439
199 0.0000 0.6997 0.9473
200 0.0000 0.6984 0.9506
201 0.0000 0.6970 0.9537
202 0.0000 0.6956 0.9568
203 0.0000 0.6942 0.9597
204 0.0000 0.6928 0.9626
205 0.0236 0.6913 0.9653
206 0.0788 0.6898 0.9679
207 0.1146 0.6883 0.9704
208 0.1428 0.6867 0.9728
209 0.1669 0.6851 0.9750
210 0.1884 0.6835 0.9772
211 0.2080 0.6819 0.9792
212 0.2263 0.6802 0.9811
213 0.2434 0.6785 0.9829
214 0.2597 0.6768 0.9846
215 0.2753 0.6750 0.9862
216 0.2902 0.6733 0.9876
217 0.3046 0.6715 0.9889
218 0.3185 0.6696 0.9901
219 0.3321 0.6678 0.9912
220 0.3452 0.6659 0.9922
221 0.3581 0.6640 0.9930
222 0.3706 0.6620 0.9938
223 0.3829 0.6601 0.9943
224 0.3950 0.6581 0.9948
225 0.4068 0.6561 0.9952
226 0.4184 0.6540 0.9954
227 0.4298 0.6520 0.9955
228 0.4410 0.6499 0.9955
229 0.4520 0.6478 0.9954
230 0.4629 0.6456 0.9951
231 0.4736 0.6435 0.9947
232 0.4842 0.6413 0.9942
233 0.4946 0.6391 0.9936
234 0.5049 0.6369 0.9928
235 0.5150 0.6346 0.9920
236 0.5250 0.6323 0.9910
237 0.5349 0.6301 0.9899
238 0.5447 0.6278 0.9887
239 0.5543 0.6254 0.9873
240 0.5638 0.6231 0.9858
241 0.5732 0.6207 0.9843
242 0.5825 0.6184 0.9826
243 0.5917 0.6160 0.9807
244 0.6007 0.6136 0.9788
245 0.6097 0.6112 0.9768
246 0.6185 0.6087 0.9746
247 0.6272 0.6063 0.9723
248 0.6358 0.6039 0.9699
249 0.6443 0.6014 0.9674
250 0.6527 0.5989 0.9648
251 0.6610 0.5964 0.9621
252 0.6692 0.5940 0.9593
253 0.6773 0.5915 0.9563
254 0.6853 0.5890 0.9533
255 0.6931 0.5865 0.9501
