# gbpCode colour map
#    type      = linear
#    hue       = 300 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 071
120 0.0000 0.3777 0.2644
121 0.0000 0.3803 0.2610
122 0.0000 0.3828 0.2576
123 0.0000 0.3854 0.2543
124 0.0000 0.3879 0.2509
125 0.0000 0.3905 0.2475
126 0.0000 0.3930 0.2441
127 0.0000 0.3955 0.2407
128 0.0000 0.3980 0.2373
129 0.0000 0.4005 0.2340
130 0.0000 0.4029 0.2306
131 0.0000 0.4054 0.2272
132 0.0000 0.4078 0.2238
133 0.0000 0.4102 0.2204
134 0.0000 0.4126 0.2171
135 0.0000 0.4150 0.2137
136 0.0000 0.4173 0.2104
137 0.0000 0.4196 0.2070
138 0.0000 0.4220 0.2037
139 0.0000 0.4242 0.2004
140 0.0000 0.4265 0.1971
141 0.0000 0.4288 0.1938
142 0.0000 0.4310 0.1906
143 0.0000 0.4332 0.1873
144 0.0000 0.4354 0.1841
145 0.0000 0.4376 0.1809
146 0.0000 0.4397 0.1778
147 0.0006 0.4419 0.1746
148 0.0361 0.4440 0.1715
149 0.0670 0.4460 0.1684
150 0.0904 0.4481 0.1654
151 0.1100 0.4501 0.1624
152 0.1274 0.4521 0.1594
153 0.1432 0.4541 0.1565
154 0.1578 0.4561 0.1537
155 0.1716 0.4580 0.1509
156 0.1847 0.4599 0.1481
157 0.1973 0.4618 0.1454
158 0.2094 0.4636 0.1428
159 0.2211 0.4655 0.1402
160 0.2325 0.4673 0.1377
161 0.2436 0.4691 0.1353
162 0.2544 0.4708 0.1329
163 0.2651 0.4725 0.1307
164 0.2756 0.4742 0.1285
165 0.2859 0.4759 0.1265
166 0.2961 0.4775 0.1245
167 0.3061 0.4791 0.1227
168 0.3160 0.4807 0.1210
169 0.3259 0.4823 0.1194
170 0.3356 0.4838 0.1179
171 0.3452 0.4853 0.1166
172 0.3548 0.4868 0.1154
173 0.3643 0.4882 0.1144
174 0.3737 0.4896 0.1135
175 0.3831 0.4910 0.1128
176 0.3924 0.4924 0.1123
177 0.4017 0.4937 0.1120
178 0.4109 0.4950 0.1118
179 0.4201 0.4963 0.1118
180 0.4293 0.4975 0.1120
181 0.4384 0.4987 0.1124
182 0.4474 0.4999 0.1130
183 0.4565 0.5010 0.1138
184 0.4655 0.5022 0.1148
185 0.4744 0.5033 0.1160
186 0.4834 0.5043 0.1174
187 0.4923 0.5054 0.1190
188 0.5011 0.5064 0.1208
189 0.5100 0.5074 0.1227
190 0.5188 0.5083 0.1249
191 0.5276 0.5093 0.1272
192 0.5364 0.5102 0.1297
193 0.5451 0.5111 0.1324
194 0.5538 0.5119 0.1353
195 0.5625 0.5127 0.1383
196 0.5711 0.5135 0.1415
197 0.5798 0.5143 0.1449
198 0.5883 0.5151 0.1484
199 0.5969 0.5158 0.1520
200 0.6054 0.5165 0.1558
201 0.6140 0.5172 0.1597
202 0.6224 0.5179 0.1638
203 0.6309 0.5185 0.1680
204 0.6393 0.5192 0.1723
205 0.6477 0.5198 0.1768
206 0.6560 0.5204 0.1814
207 0.6643 0.5209 0.1861
208 0.6726 0.5215 0.1909
209 0.6808 0.5220 0.1958
210 0.6890 0.5225 0.2008
211 0.6972 0.5231 0.2060
212 0.7053 0.5236 0.2112
213 0.7134 0.5240 0.2166
214 0.7214 0.5245 0.2220
215 0.7294 0.5250 0.2275
216 0.7373 0.5254 0.2332
217 0.7452 0.5259 0.2389
218 0.7531 0.5263 0.2447
219 0.7609 0.5268 0.2506
220 0.7687 0.5272 0.2566
221 0.7764 0.5276 0.2627
222 0.7840 0.5281 0.2689
223 0.7916 0.5285 0.2752
224 0.7992 0.5289 0.2816
225 0.8067 0.5294 0.2880
226 0.8141 0.5298 0.2945
227 0.8215 0.5303 0.3011
228 0.8288 0.5307 0.3078
229 0.8360 0.5312 0.3146
230 0.8432 0.5317 0.3215
231 0.8503 0.5322 0.3284
232 0.8574 0.5327 0.3354
233 0.8644 0.5332 0.3425
234 0.8713 0.5337 0.3497
235 0.8782 0.5343 0.3569
236 0.8849 0.5349 0.3642
237 0.8916 0.5355 0.3716
238 0.8983 0.5361 0.3791
239 0.9048 0.5368 0.3866
240 0.9113 0.5374 0.3943
241 0.9177 0.5382 0.4019
242 0.9240 0.5389 0.4097
243 0.9303 0.5397 0.4175
244 0.9364 0.5405 0.4254
245 0.9425 0.5413 0.4334
246 0.9485 0.5422 0.4415
247 0.9544 0.5432 0.4496
248 0.9602 0.5441 0.4577
249 0.9659 0.5452 0.4660
250 0.9715 0.5462 0.4743
251 0.9771 0.5473 0.4826
252 0.9825 0.5485 0.4911
253 0.9879 0.5497 0.4995
254 0.9931 0.5509 0.5081
255 0.9983 0.5523 0.5167
