# gbpCode colour map
#    type      = linear
#    hue       = 270 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 067
  0 0.0000 0.0208 0.2885
  1 0.0000 0.0210 0.2909
  2 0.0000 0.0211 0.2931
  3 0.0000 0.0213 0.2952
  4 0.0000 0.0214 0.2971
  5 0.0000 0.0215 0.2988
  6 0.0000 0.0215 0.3003
  7 0.0000 0.0216 0.3017
  8 0.0000 0.0217 0.3030
  9 0.0000 0.0218 0.3040
 10 0.0000 0.0218 0.3049
 11 0.0000 0.0219 0.3056
 12 0.0000 0.0219 0.3062
 13 0.0000 0.0220 0.3066
 14 0.0000 0.0220 0.3068
 15 0.0000 0.0221 0.3069
 16 0.0000 0.0219 0.3068
 17 0.0000 0.0215 0.3066
 18 0.0000 0.0207 0.3062
 19 0.0000 0.0196 0.3057
 20 0.0134 0.0182 0.3050
 21 0.0372 0.0165 0.3042
 22 0.0592 0.0145 0.3032
 23 0.0773 0.0123 0.3021
 24 0.0930 0.0097 0.3008
 25 0.1072 0.0069 0.2994
 26 0.1203 0.0037 0.2979
 27 0.1326 0.0003 0.2963
 28 0.1442 0.0000 0.2945
 29 0.1553 0.0000 0.2925
 30 0.1659 0.0000 0.2905
 31 0.1761 0.0000 0.2883
 32 0.1859 0.0000 0.2861
 33 0.1954 0.0000 0.2837
 34 0.2046 0.0000 0.2812
 35 0.2134 0.0000 0.2785
 36 0.2220 0.0000 0.2758
 37 0.2304 0.0000 0.2730
 38 0.2385 0.0000 0.2700
 39 0.2464 0.0000 0.2670
 40 0.2541 0.0000 0.2639
 41 0.2616 0.0000 0.2607
 42 0.2689 0.0000 0.2574
 43 0.2761 0.0000 0.2540
 44 0.2830 0.0000 0.2506
 45 0.2898 0.0000 0.2470
 46 0.2963 0.0000 0.2434
 47 0.3028 0.0000 0.2398
 48 0.3090 0.0000 0.2360
 49 0.3151 0.0000 0.2322
 50 0.3210 0.0000 0.2284
 51 0.3268 0.0000 0.2245
 52 0.3324 0.0000 0.2205
 53 0.3378 0.0000 0.2165
 54 0.3431 0.0000 0.2125
 55 0.3482 0.0000 0.2084
 56 0.3532 0.0000 0.2043
 57 0.3580 0.0000 0.2002
 58 0.3627 0.0000 0.1960
 59 0.3672 0.0000 0.1918
 60 0.3716 0.0000 0.1876
 61 0.3758 0.0000 0.1833
 62 0.3799 0.0000 0.1790
 63 0.3838 0.0000 0.1747
 64 0.3876 0.0000 0.1704
 65 0.3912 0.0000 0.1661
 66 0.3947 0.0000 0.1618
 67 0.3980 0.0000 0.1575
 68 0.4012 0.0000 0.1531
 69 0.4043 0.0000 0.1488
 70 0.4072 0.0000 0.1444
 71 0.4099 0.0000 0.1400
 72 0.4125 0.0000 0.1357
 73 0.4150 0.0000 0.1313
 74 0.4173 0.0000 0.1269
 75 0.4195 0.0000 0.1225
 76 0.4216 0.0000 0.1181
 77 0.4235 0.0000 0.1137
 78 0.4253 0.0000 0.1093
 79 0.4269 0.0000 0.1048
 80 0.4284 0.0000 0.1004
 81 0.4298 0.0000 0.0959
 82 0.4310 0.0000 0.0914
 83 0.4321 0.0000 0.0868
 84 0.4331 0.0014 0.0822
 85 0.4339 0.0129 0.0775
 86 0.4346 0.0249 0.0727
 87 0.4352 0.0374 0.0677
 88 0.4356 0.0497 0.0624
 89 0.4360 0.0607 0.0569
 90 0.4362 0.0708 0.0511
 91 0.4363 0.0802 0.0449
 92 0.4362 0.0890 0.0382
 93 0.4361 0.0975 0.0315
 94 0.4358 0.1056 0.0249
 95 0.4354 0.1134 0.0184
 96 0.4349 0.1210 0.0121
 97 0.4343 0.1284 0.0059
 98 0.4335 0.1355 0.0000
 99 0.4326 0.1425 0.0000
100 0.4317 0.1494 0.0000
101 0.4306 0.1561 0.0000
102 0.4294 0.1627 0.0000
103 0.4280 0.1692 0.0000
104 0.4266 0.1756 0.0000
105 0.4250 0.1819 0.0000
106 0.4234 0.1881 0.0000
107 0.4216 0.1942 0.0000
108 0.4197 0.2002 0.0000
109 0.4177 0.2062 0.0000
110 0.4156 0.2121 0.0000
111 0.4134 0.2179 0.0000
112 0.4111 0.2236 0.0000
113 0.4086 0.2293 0.0000
114 0.4061 0.2350 0.0000
115 0.4035 0.2405 0.0000
116 0.4007 0.2460 0.0000
117 0.3979 0.2515 0.0000
118 0.3949 0.2569 0.0000
119 0.3919 0.2622 0.0000
120 0.3887 0.2675 0.0000
121 0.3855 0.2728 0.0000
122 0.3821 0.2780 0.0000
123 0.3787 0.2831 0.0000
124 0.3751 0.2882 0.0000
125 0.3715 0.2933 0.0000
126 0.3677 0.2983 0.0000
127 0.3639 0.3033 0.0000
128 0.3599 0.3082 0.0000
129 0.3559 0.3131 0.0000
130 0.3517 0.3179 0.0000
131 0.3474 0.3227 0.0000
132 0.3431 0.3275 0.0000
133 0.3386 0.3322 0.0000
134 0.3341 0.3369 0.0000
135 0.3294 0.3415 0.0000
136 0.3247 0.3461 0.0000
137 0.3198 0.3507 0.0000
138 0.3149 0.3552 0.0000
139 0.3098 0.3597 0.0000
140 0.3046 0.3641 0.0000
141 0.2993 0.3685 0.0000
142 0.2938 0.3729 0.0000
143 0.2882 0.3773 0.0000
144 0.2825 0.3816 0.0000
145 0.2766 0.3858 0.0000
146 0.2705 0.3901 0.0000
147 0.2643 0.3943 0.0000
148 0.2578 0.3985 0.0032
149 0.2512 0.4026 0.0146
