# gbpCode colour map
#    type      = linear
#    hue       = 030 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 094
203 0.1166 0.8235 0.6904
204 0.1460 0.8274 0.6876
205 0.1712 0.8313 0.6848
206 0.1937 0.8351 0.6820
207 0.2142 0.8390 0.6793
208 0.2333 0.8428 0.6765
209 0.2514 0.8466 0.6737
210 0.2686 0.8503 0.6710
211 0.2850 0.8541 0.6683
212 0.3009 0.8578 0.6656
213 0.3163 0.8615 0.6629
214 0.3313 0.8651 0.6603
215 0.3459 0.8688 0.6576
216 0.3602 0.8724 0.6550
217 0.3742 0.8760 0.6524
218 0.3880 0.8795 0.6499
219 0.4015 0.8831 0.6474
220 0.4149 0.8866 0.6449
221 0.4281 0.8901 0.6425
222 0.4412 0.8935 0.6401
223 0.4541 0.8970 0.6378
224 0.4669 0.9004 0.6355
225 0.4796 0.9038 0.6333
226 0.4922 0.9071 0.6311
227 0.5047 0.9104 0.6289
228 0.5171 0.9137 0.6269
229 0.5295 0.9170 0.6248
230 0.5418 0.9203 0.6229
231 0.5540 0.9235 0.6210
232 0.5662 0.9267 0.6192
233 0.5783 0.9299 0.6174
234 0.5904 0.9330 0.6157
235 0.6024 0.9361 0.6141
236 0.6144 0.9392 0.6126
237 0.6264 0.9422 0.6111
238 0.6383 0.9453 0.6098
239 0.6502 0.9483 0.6085
240 0.6621 0.9512 0.6073
241 0.6739 0.9542 0.6062
242 0.6857 0.9571 0.6052
243 0.6976 0.9600 0.6043
244 0.7093 0.9628 0.6034
245 0.7211 0.9657 0.6027
246 0.7329 0.9685 0.6021
247 0.7446 0.9712 0.6015
248 0.7563 0.9740 0.6011
249 0.7681 0.9767 0.6008
250 0.7797 0.9794 0.6006
251 0.7914 0.9821 0.6005
252 0.8031 0.9847 0.6006
253 0.8148 0.9873 0.6007
254 0.8264 0.9899 0.6010
255 0.8380 0.9924 0.6013
