# gbpCode colour map
#    type      = iso
#    hue       = 030 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 071 to 071
  0 0.9983 0.5523 0.5167
  1 0.9971 0.5534 0.5128
  2 0.9959 0.5545 0.5090
  3 0.9946 0.5556 0.5052
  4 0.9933 0.5568 0.5013
  5 0.9919 0.5580 0.4976
  6 0.9905 0.5592 0.4938
  7 0.9890 0.5604 0.4901
  8 0.9875 0.5616 0.4864
  9 0.9860 0.5629 0.4827
 10 0.9844 0.5641 0.4790
 11 0.9828 0.5654 0.4754
 12 0.9811 0.5667 0.4717
 13 0.9794 0.5681 0.4682
 14 0.9776 0.5694 0.4646
 15 0.9758 0.5707 0.4611
 16 0.9740 0.5721 0.4575
 17 0.9721 0.5735 0.4541
 18 0.9702 0.5749 0.4506
 19 0.9682 0.5763 0.4472
 20 0.9662 0.5777 0.4438
 21 0.9642 0.5792 0.4404
 22 0.9621 0.5806 0.4371
 23 0.9600 0.5821 0.4338
 24 0.9579 0.5835 0.4305
 25 0.9557 0.5850 0.4273
 26 0.9534 0.5865 0.4241
 27 0.9512 0.5880 0.4209
 28 0.9489 0.5895 0.4177
 29 0.9465 0.5910 0.4146
 30 0.9442 0.5925 0.4116
 31 0.9417 0.5941 0.4085
 32 0.9393 0.5956 0.4055
 33 0.9368 0.5972 0.4025
 34 0.9343 0.5987 0.3996
 35 0.9317 0.6003 0.3967
 36 0.9291 0.6018 0.3938
 37 0.9265 0.6034 0.3910
 38 0.9238 0.6050 0.3882
 39 0.9211 0.6066 0.3855
 40 0.9184 0.6082 0.3828
 41 0.9156 0.6097 0.3801
 42 0.9129 0.6113 0.3775
 43 0.9100 0.6129 0.3749
 44 0.9072 0.6145 0.3723
 45 0.9043 0.6161 0.3698
 46 0.9013 0.6177 0.3674
 47 0.8984 0.6193 0.3650
 48 0.8954 0.6209 0.3626
 49 0.8924 0.6225 0.3603
 50 0.8893 0.6241 0.3580
 51 0.8863 0.6257 0.3557
 52 0.8831 0.6273 0.3535
 53 0.8800 0.6289 0.3514
 54 0.8768 0.6305 0.3493
 55 0.8736 0.6321 0.3473
 56 0.8704 0.6337 0.3453
 57 0.8672 0.6353 0.3433
 58 0.8639 0.6369 0.3414
 59 0.8606 0.6385 0.3396
 60 0.8572 0.6401 0.3378
 61 0.8539 0.6417 0.3360
 62 0.8505 0.6433 0.3344
 63 0.8470 0.6449 0.3327
 64 0.8436 0.6465 0.3311
 65 0.8401 0.6480 0.3296
 66 0.8366 0.6496 0.3281
 67 0.8331 0.6512 0.3267
 68 0.8296 0.6527 0.3254
 69 0.8260 0.6543 0.3241
 70 0.8224 0.6558 0.3228
 71 0.8188 0.6574 0.3216
 72 0.8151 0.6589 0.3205
 73 0.8114 0.6604 0.3195
 74 0.8077 0.6620 0.3185
 75 0.8040 0.6635 0.3175
 76 0.8003 0.6650 0.3166
 77 0.7965 0.6665 0.3158
 78 0.7927 0.6680 0.3150
 79 0.7889 0.6695 0.3144
 80 0.7851 0.6710 0.3137
 81 0.7812 0.6725 0.3132
