# gbpCode colour map
#    type      = linear
#    hue       = 090 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 070
  0 0.1177 0.0000 0.0000
  1 0.1154 0.0000 0.0000
  2 0.1130 0.0022 0.0000
  3 0.1106 0.0091 0.0000
  4 0.1080 0.0159 0.0000
  5 0.1054 0.0227 0.0000
  6 0.1028 0.0296 0.0000
  7 0.1000 0.0364 0.0000
  8 0.0971 0.0432 0.0000
  9 0.0942 0.0493 0.0000
 10 0.0911 0.0551 0.0000
 11 0.0879 0.0604 0.0000
 12 0.0847 0.0654 0.0000
 13 0.0813 0.0701 0.0000
 14 0.0777 0.0745 0.0000
 15 0.0741 0.0788 0.0000
 16 0.0702 0.0828 0.0000
 17 0.0662 0.0867 0.0000
 18 0.0620 0.0905 0.0000
 19 0.0576 0.0941 0.0000
 20 0.0529 0.0976 0.0000
 21 0.0479 0.1010 0.0000
 22 0.0426 0.1042 0.0000
 23 0.0369 0.1074 0.0000
 24 0.0311 0.1104 0.0000
 25 0.0254 0.1134 0.0000
 26 0.0197 0.1163 0.0000
 27 0.0140 0.1192 0.0000
 28 0.0083 0.1219 0.0000
 29 0.0027 0.1246 0.0000
 30 0.0000 0.1272 0.0000
 31 0.0000 0.1299 0.0000
 32 0.0000 0.1326 0.0000
 33 0.0000 0.1352 0.0000
 34 0.0000 0.1379 0.0000
 35 0.0000 0.1406 0.0000
 36 0.0000 0.1433 0.0000
 37 0.0000 0.1460 0.0000
 38 0.0000 0.1487 0.0000
 39 0.0000 0.1514 0.0000
 40 0.0000 0.1541 0.0000
 41 0.0000 0.1568 0.0000
 42 0.0000 0.1595 0.0000
 43 0.0000 0.1622 0.0000
 44 0.0000 0.1649 0.0000
 45 0.0000 0.1676 0.0000
 46 0.0000 0.1704 0.0000
 47 0.0000 0.1731 0.0000
 48 0.0000 0.1758 0.0000
 49 0.0000 0.1786 0.0000
 50 0.0000 0.1813 0.0000
 51 0.0000 0.1840 0.0000
 52 0.0000 0.1868 0.0000
 53 0.0000 0.1895 0.0000
 54 0.0000 0.1923 0.0000
 55 0.0000 0.1951 0.0000
 56 0.0000 0.1978 0.0000
 57 0.0000 0.2006 0.0000
 58 0.0000 0.2034 0.0000
 59 0.0000 0.2061 0.0000
 60 0.0000 0.2089 0.0006
 61 0.0000 0.2117 0.0117
 62 0.0000 0.2145 0.0228
 63 0.0000 0.2173 0.0340
 64 0.0000 0.2201 0.0449
 65 0.0000 0.2229 0.0546
 66 0.0000 0.2257 0.0633
 67 0.0000 0.2285 0.0716
 68 0.0000 0.2313 0.0797
 69 0.0000 0.2341 0.0878
 70 0.0000 0.2369 0.0958
 71 0.0000 0.2398 0.1037
 72 0.0000 0.2426 0.1115
 73 0.0000 0.2454 0.1194
 74 0.0000 0.2482 0.1272
 75 0.0000 0.2511 0.1350
 76 0.0000 0.2539 0.1428
 77 0.0000 0.2567 0.1506
 78 0.0000 0.2595 0.1585
 79 0.0000 0.2623 0.1663
 80 0.0000 0.2651 0.1741
 81 0.0000 0.2679 0.1820
 82 0.0000 0.2707 0.1898
 83 0.0000 0.2734 0.1977
