# gbpCode colour map
#    type      = iso
#    hue       = 150 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
  0 0.3076 0.7191 0.4536
  1 0.3010 0.7196 0.4575
  2 0.2943 0.7201 0.4615
  3 0.2874 0.7206 0.4655
  4 0.2804 0.7211 0.4694
  5 0.2733 0.7216 0.4734
  6 0.2661 0.7221 0.4775
  7 0.2586 0.7225 0.4815
  8 0.2511 0.7230 0.4856
  9 0.2433 0.7234 0.4897
 10 0.2353 0.7238 0.4938
 11 0.2271 0.7242 0.4979
 12 0.2186 0.7246 0.5020
 13 0.2099 0.7250 0.5062
 14 0.2008 0.7254 0.5104
 15 0.1914 0.7258 0.5146
 16 0.1815 0.7261 0.5188
 17 0.1712 0.7265 0.5230
 18 0.1603 0.7268 0.5272
 19 0.1487 0.7272 0.5315
 20 0.1363 0.7275 0.5357
 21 0.1228 0.7278 0.5400
 22 0.1079 0.7281 0.5443
 23 0.0910 0.7284 0.5486
 24 0.0711 0.7287 0.5529
 25 0.0457 0.7289 0.5572
 26 0.0136 0.7292 0.5615
 27 0.0000 0.7294 0.5659
 28 0.0000 0.7297 0.5702
 29 0.0000 0.7299 0.5746
 30 0.0000 0.7301 0.5789
 31 0.0000 0.7303 0.5833
 32 0.0000 0.7305 0.5876
 33 0.0000 0.7307 0.5920
 34 0.0000 0.7309 0.5964
 35 0.0000 0.7311 0.6008
 36 0.0000 0.7312 0.6052
 37 0.0000 0.7314 0.6096
 38 0.0000 0.7315 0.6140
 39 0.0000 0.7316 0.6184
 40 0.0000 0.7317 0.6228
 41 0.0000 0.7319 0.6272
 42 0.0000 0.7320 0.6316
 43 0.0000 0.7320 0.6359
 44 0.0000 0.7321 0.6403
 45 0.0000 0.7322 0.6447
 46 0.0000 0.7322 0.6491
 47 0.0000 0.7323 0.6535
 48 0.0000 0.7323 0.6579
 49 0.0000 0.7323 0.6623
 50 0.0000 0.7324 0.6667
 51 0.0000 0.7324 0.6711
 52 0.0000 0.7324 0.6754
