# gbpCode colour map
#    type      = iso
#    hue       = 090 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
 54 0.4815 0.6977 0.3466
 55 0.4765 0.6986 0.3495
 56 0.4714 0.6994 0.3525
 57 0.4664 0.7003 0.3555
 58 0.4613 0.7011 0.3585
 59 0.4562 0.7019 0.3616
 60 0.4510 0.7027 0.3647
 61 0.4458 0.7035 0.3679
 62 0.4406 0.7043 0.3711
 63 0.4354 0.7050 0.3743
 64 0.4301 0.7058 0.3776
 65 0.4248 0.7065 0.3809
 66 0.4194 0.7073 0.3843
 67 0.4140 0.7080 0.3876
 68 0.4086 0.7087 0.3910
 69 0.4031 0.7094 0.3945
 70 0.3976 0.7101 0.3980
 71 0.3920 0.7108 0.4015
 72 0.3864 0.7114 0.4050
 73 0.3807 0.7121 0.4086
 74 0.3750 0.7127 0.4122
 75 0.3692 0.7134 0.4158
 76 0.3634 0.7140 0.4195
 77 0.3575 0.7146 0.4232
 78 0.3515 0.7152 0.4269
 79 0.3455 0.7158 0.4306
 80 0.3394 0.7164 0.4344
 81 0.3332 0.7169 0.4382
 82 0.3269 0.7175 0.4420
 83 0.3206 0.7181 0.4459
 84 0.3142 0.7186 0.4497
 85 0.3076 0.7191 0.4536
 86 0.3010 0.7196 0.4575
 87 0.2943 0.7201 0.4615
 88 0.2874 0.7206 0.4655
 89 0.2804 0.7211 0.4694
 90 0.2733 0.7216 0.4734
 91 0.2661 0.7221 0.4775
 92 0.2586 0.7225 0.4815
 93 0.2511 0.7230 0.4856
 94 0.2433 0.7234 0.4897
 95 0.2353 0.7238 0.4938
 96 0.2271 0.7242 0.4979
 97 0.2186 0.7246 0.5020
 98 0.2099 0.7250 0.5062
 99 0.2008 0.7254 0.5104
100 0.1914 0.7258 0.5146
101 0.1815 0.7261 0.5188
102 0.1712 0.7265 0.5230
103 0.1603 0.7268 0.5272
104 0.1487 0.7272 0.5315
105 0.1363 0.7275 0.5357
106 0.1228 0.7278 0.5400
107 0.1079 0.7281 0.5443
108 0.0910 0.7284 0.5486
109 0.0711 0.7287 0.5529
110 0.0457 0.7289 0.5572
111 0.0136 0.7292 0.5615
112 0.0000 0.7294 0.5659
113 0.0000 0.7297 0.5702
114 0.0000 0.7299 0.5746
115 0.0000 0.7301 0.5789
116 0.0000 0.7303 0.5833
117 0.0000 0.7305 0.5876
118 0.0000 0.7307 0.5920
119 0.0000 0.7309 0.5964
120 0.0000 0.7311 0.6008
121 0.0000 0.7312 0.6052
122 0.0000 0.7314 0.6096
123 0.0000 0.7315 0.6140
124 0.0000 0.7316 0.6184
125 0.0000 0.7317 0.6228
126 0.0000 0.7319 0.6272
127 0.0000 0.7320 0.6316
128 0.0000 0.7320 0.6359
129 0.0000 0.7321 0.6403
130 0.0000 0.7322 0.6447
131 0.0000 0.7322 0.6491
132 0.0000 0.7323 0.6535
133 0.0000 0.7323 0.6579
134 0.0000 0.7323 0.6623
135 0.0000 0.7324 0.6667
136 0.0000 0.7324 0.6711
137 0.0000 0.7324 0.6754
138 0.0000 0.7324 0.6798
139 0.0000 0.7323 0.6841
140 0.0000 0.7323 0.6885
141 0.0000 0.7322 0.6928
142 0.0000 0.7322 0.6972
143 0.0000 0.7321 0.7015
144 0.0000 0.7320 0.7058
145 0.0000 0.7320 0.7101
146 0.0000 0.7319 0.7144
147 0.0000 0.7318 0.7187
148 0.0000 0.7316 0.7230
149 0.0000 0.7315 0.7272
150 0.0000 0.7314 0.7314
151 0.0000 0.7312 0.7357
152 0.0000 0.7311 0.7399
153 0.0000 0.7309 0.7441
154 0.0000 0.7307 0.7483
155 0.0000 0.7305 0.7524
156 0.0000 0.7303 0.7566
157 0.0000 0.7301 0.7607
158 0.0000 0.7299 0.7648
159 0.0000 0.7297 0.7689
160 0.0000 0.7294 0.7730
161 0.0000 0.7292 0.7770
162 0.0000 0.7289 0.7811
163 0.0000 0.7286 0.7851
164 0.0000 0.7283 0.7891
165 0.0000 0.7280 0.7930
166 0.0000 0.7277 0.7970
167 0.0000 0.7274 0.8009
168 0.0000 0.7271 0.8048
169 0.0000 0.7267 0.8087
170 0.0000 0.7264 0.8125
171 0.0000 0.7260 0.8163
172 0.0000 0.7256 0.8201
173 0.0000 0.7252 0.8239
174 0.0000 0.7248 0.8276
175 0.0000 0.7244 0.8313
176 0.0000 0.7240 0.8350
177 0.0000 0.7236 0.8387
178 0.0000 0.7231 0.8423
179 0.0000 0.7227 0.8459
180 0.0000 0.7222 0.8494
181 0.0000 0.7217 0.8530
182 0.0000 0.7212 0.8565
183 0.0000 0.7207 0.8599
184 0.0000 0.7202 0.8634
185 0.0000 0.7197 0.8668
186 0.0000 0.7192 0.8701
187 0.0000 0.7186 0.8735
188 0.0000 0.7181 0.8767
189 0.0000 0.7175 0.8800
190 0.0000 0.7169 0.8832
191 0.0000 0.7163 0.8864
192 0.0000 0.7157 0.8896
193 0.0000 0.7151 0.8927
194 0.0000 0.7145 0.8957
195 0.0000 0.7138 0.8988
196 0.0000 0.7132 0.9018
197 0.0000 0.7125 0.9047
198 0.0000 0.7118 0.9076
199 0.0000 0.7111 0.9105
200 0.0000 0.7104 0.9133
201 0.0000 0.7097 0.9161
202 0.0000 0.7090 0.9189
203 0.0000 0.7082 0.9216
204 0.0000 0.7075 0.9242
205 0.0000 0.7067 0.9268
206 0.0000 0.7059 0.9294
207 0.0000 0.7051 0.9320
208 0.0000 0.7043 0.9344
209 0.0000 0.7035 0.9369
210 0.0000 0.7027 0.9393
211 0.0000 0.7019 0.9416
212 0.0000 0.7010 0.9439
213 0.0000 0.7001 0.9462
214 0.0000 0.6993 0.9484
215 0.0000 0.6984 0.9506
216 0.0000 0.6975 0.9527
217 0.0000 0.6966 0.9548
218 0.0000 0.6956 0.9568
219 0.0000 0.6947 0.9588
220 0.0000 0.6937 0.9607
221 0.0000 0.6928 0.9626
222 0.0017 0.6918 0.9644
223 0.0456 0.6908 0.9662
224 0.0788 0.6898 0.9679
225 0.1038 0.6888 0.9696
226 0.1246 0.6878 0.9712
227 0.1428 0.6867 0.9728
228 0.1592 0.6857 0.9743
229 0.1743 0.6846 0.9758
230 0.1884 0.6835 0.9772
231 0.2017 0.6824 0.9785
232 0.2143 0.6813 0.9799
233 0.2263 0.6802 0.9811
234 0.2378 0.6791 0.9823
235 0.2490 0.6779 0.9835
236 0.2597 0.6768 0.9846
237 0.2702 0.6756 0.9857
238 0.2803 0.6745 0.9867
239 0.2902 0.6733 0.9876
240 0.2998 0.6721 0.9885
241 0.3093 0.6708 0.9894
242 0.3185 0.6696 0.9901
243 0.3276 0.6684 0.9909
244 0.3365 0.6671 0.9916
245 0.3452 0.6659 0.9922
246 0.3538 0.6646 0.9928
247 0.3623 0.6633 0.9933
248 0.3706 0.6620 0.9938
249 0.3789 0.6607 0.9942
250 0.3870 0.6594 0.9945
251 0.3950 0.6581 0.9948
252 0.4029 0.6567 0.9951
253 0.4107 0.6554 0.9953
254 0.4184 0.6540 0.9954
255 0.4260 0.6526 0.9955
