# gbpCode colour map
#    type      = iso
#    hue       = 240 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
 84 0.8660 0.5221 0.8287
 85 0.8707 0.5201 0.8232
 86 0.8753 0.5181 0.8176
 87 0.8798 0.5162 0.8120
 88 0.8842 0.5143 0.8063
 89 0.8885 0.5125 0.8006
 90 0.8926 0.5107 0.7948
 91 0.8967 0.5090 0.7890
 92 0.9006 0.5073 0.7831
 93 0.9044 0.5057 0.7772
 94 0.9081 0.5042 0.7713
 95 0.9116 0.5027 0.7653
 96 0.9151 0.5012 0.7592
 97 0.9184 0.4998 0.7532
 98 0.9216 0.4985 0.7471
 99 0.9247 0.4972 0.7409
100 0.9277 0.4960 0.7348
101 0.9305 0.4949 0.7286
102 0.9333 0.4938 0.7223
103 0.9359 0.4928 0.7161
104 0.9384 0.4919 0.7098
105 0.9408 0.4910 0.7036
106 0.9430 0.4902 0.6972
107 0.9452 0.4895 0.6909
108 0.9472 0.4889 0.6846
109 0.9491 0.4883 0.6783
110 0.9509 0.4878 0.6719
111 0.9526 0.4873 0.6655
112 0.9541 0.4870 0.6592
113 0.9556 0.4867 0.6528
114 0.9569 0.4865 0.6464
115 0.9581 0.4864 0.6400
116 0.9592 0.4863 0.6336
117 0.9602 0.4863 0.6273
118 0.9611 0.4864 0.6209
119 0.9618 0.4866 0.6145
120 0.9625 0.4868 0.6082
121 0.9630 0.4871 0.6018
122 0.9634 0.4875 0.5955
123 0.9637 0.4880 0.5892
124 0.9639 0.4885 0.5829
125 0.9639 0.4891 0.5766
126 0.9639 0.4898 0.5703
127 0.9637 0.4906 0.5641
128 0.9635 0.4914 0.5578
129 0.9631 0.4923 0.5516
130 0.9626 0.4932 0.5454
131 0.9621 0.4942 0.5393
132 0.9614 0.4953 0.5332
133 0.9606 0.4965 0.5271
134 0.9596 0.4977 0.5210
135 0.9586 0.4989 0.5150
136 0.9575 0.5003 0.5090
137 0.9563 0.5017 0.5030
138 0.9550 0.5031 0.4971
139 0.9535 0.5046 0.4912
140 0.9520 0.5062 0.4853
141 0.9504 0.5078 0.4795
142 0.9487 0.5094 0.4738
143 0.9468 0.5111 0.4681
144 0.9449 0.5129 0.4624
145 0.9429 0.5147 0.4568
146 0.9408 0.5165 0.4512
147 0.9385 0.5184 0.4457
148 0.9362 0.5203 0.4402
149 0.9338 0.5223 0.4348
150 0.9313 0.5243 0.4294
151 0.9287 0.5263 0.4241
152 0.9261 0.5284 0.4188
153 0.9233 0.5305 0.4136
154 0.9204 0.5326 0.4085
155 0.9175 0.5347 0.4034
156 0.9145 0.5369 0.3984
157 0.9113 0.5391 0.3935
158 0.9081 0.5414 0.3886
159 0.9048 0.5436 0.3838
160 0.9015 0.5459 0.3791
161 0.8980 0.5482 0.3744
162 0.8945 0.5505 0.3698
163 0.8909 0.5528 0.3653
164 0.8872 0.5551 0.3609
165 0.8834 0.5575 0.3565
166 0.8796 0.5599 0.3522
167 0.8756 0.5622 0.3480
168 0.8716 0.5646 0.3439
169 0.8676 0.5670 0.3399
170 0.8634 0.5694 0.3359
171 0.8592 0.5718 0.3321
172 0.8549 0.5742 0.3283
173 0.8505 0.5766 0.3246
174 0.8461 0.5790 0.3211
175 0.8416 0.5814 0.3176
176 0.8371 0.5838 0.3142
177 0.8324 0.5862 0.3110
178 0.8278 0.5886 0.3078
179 0.8230 0.5910 0.3047
180 0.8182 0.5934 0.3018
181 0.8133 0.5958 0.2990
182 0.8084 0.5982 0.2962
183 0.8034 0.6006 0.2936
184 0.7983 0.6029 0.2912
185 0.7932 0.6053 0.2888
186 0.7880 0.6076 0.2866
187 0.7828 0.6099 0.2845
188 0.7775 0.6123 0.2825
189 0.7722 0.6146 0.2806
190 0.7668 0.6169 0.2789
191 0.7613 0.6191 0.2773
192 0.7558 0.6214 0.2759
193 0.7503 0.6236 0.2746
194 0.7447 0.6259 0.2734
195 0.7390 0.6281 0.2724
196 0.7333 0.6303 0.2715
197 0.7276 0.6324 0.2708
198 0.7218 0.6346 0.2702
199 0.7159 0.6367 0.2698
200 0.7101 0.6389 0.2695
201 0.7041 0.6410 0.2694
202 0.6981 0.6430 0.2694
203 0.6921 0.6451 0.2696
204 0.6860 0.6471 0.2700
205 0.6799 0.6491 0.2704
206 0.6738 0.6511 0.2711
207 0.6676 0.6531 0.2719
208 0.6613 0.6551 0.2728
209 0.6551 0.6570 0.2739
210 0.6487 0.6589 0.2751
211 0.6424 0.6608 0.2765
212 0.6360 0.6626 0.2780
213 0.6295 0.6645 0.2797
214 0.6230 0.6663 0.2815
215 0.6165 0.6681 0.2835
216 0.6099 0.6698 0.2856
217 0.6033 0.6716 0.2879
218 0.5966 0.6733 0.2903
219 0.5899 0.6750 0.2928
220 0.5832 0.6766 0.2954
221 0.5764 0.6783 0.2982
222 0.5696 0.6799 0.3011
223 0.5627 0.6815 0.3042
224 0.5558 0.6830 0.3073
225 0.5488 0.6846 0.3106
226 0.5418 0.6861 0.3140
227 0.5348 0.6876 0.3175
228 0.5277 0.6890 0.3212
229 0.5205 0.6905 0.3249
230 0.5133 0.6919 0.3287
231 0.5060 0.6933 0.3327
232 0.4987 0.6946 0.3368
233 0.4914 0.6960 0.3409
234 0.4839 0.6973 0.3452
235 0.4765 0.6986 0.3495
236 0.4689 0.6998 0.3540
237 0.4613 0.7011 0.3585
238 0.4536 0.7023 0.3632
239 0.4458 0.7035 0.3679
240 0.4380 0.7046 0.3727
241 0.4301 0.7058 0.3776
242 0.4221 0.7069 0.3826
243 0.4140 0.7080 0.3876
244 0.4059 0.7090 0.3928
245 0.3976 0.7101 0.3980
246 0.3892 0.7111 0.4032
247 0.3807 0.7121 0.4086
248 0.3721 0.7130 0.4140
249 0.3634 0.7140 0.4195
250 0.3545 0.7149 0.4250
251 0.3455 0.7158 0.4306
252 0.3363 0.7167 0.4363
253 0.3269 0.7175 0.4420
254 0.3174 0.7183 0.4478
255 0.3076 0.7191 0.4536
