# gbpCode colour map
#    type      = linear
#    hue       = 090 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 084
  0 0.1177 0.0000 0.0000
  1 0.1144 0.0000 0.0000
  2 0.1109 0.0058 0.0000
  3 0.1073 0.0144 0.0000
  4 0.1036 0.0230 0.0000
  5 0.0996 0.0316 0.0000
  6 0.0955 0.0402 0.0000
  7 0.0912 0.0482 0.0000
  8 0.0867 0.0554 0.0000
  9 0.0820 0.0620 0.0000
 10 0.0770 0.0681 0.0000
 11 0.0717 0.0738 0.0000
 12 0.0660 0.0792 0.0000
 13 0.0600 0.0843 0.0000
 14 0.0534 0.0891 0.0000
 15 0.0463 0.0936 0.0000
 16 0.0384 0.0980 0.0000
 17 0.0302 0.1022 0.0000
 18 0.0220 0.1062 0.0000
 19 0.0138 0.1101 0.0000
 20 0.0057 0.1138 0.0000
 21 0.0000 0.1174 0.0000
 22 0.0000 0.1209 0.0000
 23 0.0000 0.1243 0.0000
 24 0.0000 0.1275 0.0000
 25 0.0000 0.1307 0.0000
 26 0.0000 0.1339 0.0000
 27 0.0000 0.1371 0.0000
 28 0.0000 0.1404 0.0000
 29 0.0000 0.1436 0.0000
 30 0.0000 0.1468 0.0000
 31 0.0000 0.1500 0.0000
 32 0.0000 0.1532 0.0000
 33 0.0000 0.1564 0.0000
 34 0.0000 0.1597 0.0000
 35 0.0000 0.1629 0.0000
 36 0.0000 0.1661 0.0000
 37 0.0000 0.1693 0.0000
 38 0.0000 0.1726 0.0000
 39 0.0000 0.1758 0.0000
 40 0.0000 0.1790 0.0000
 41 0.0000 0.1823 0.0000
 42 0.0000 0.1855 0.0000
 43 0.0000 0.1887 0.0000
 44 0.0000 0.1920 0.0000
 45 0.0000 0.1952 0.0000
 46 0.0000 0.1985 0.0000
 47 0.0000 0.2017 0.0109
 48 0.0000 0.2050 0.0256
 49 0.0000 0.2082 0.0404
 50 0.0000 0.2115 0.0537
 51 0.0000 0.2148 0.0651
 52 0.0000 0.2180 0.0756
 53 0.0000 0.2213 0.0860
 54 0.0000 0.2246 0.0962
 55 0.0000 0.2279 0.1063
 56 0.0000 0.2312 0.1163
 57 0.0000 0.2346 0.1264
 58 0.0000 0.2379 0.1364
 59 0.0000 0.2413 0.1464
 60 0.0000 0.2446 0.1564
 61 0.0000 0.2480 0.1665
 62 0.0000 0.2513 0.1765
 63 0.0000 0.2546 0.1866
 64 0.0000 0.2580 0.1967
 65 0.0000 0.2613 0.2068
 66 0.0000 0.2646 0.2169
 67 0.0000 0.2678 0.2271
 68 0.0000 0.2711 0.2373
 69 0.0000 0.2744 0.2474
 70 0.0000 0.2776 0.2576
 71 0.0000 0.2808 0.2678
 72 0.0000 0.2840 0.2780
 73 0.0000 0.2872 0.2882
 74 0.0000 0.2904 0.2984
 75 0.0000 0.2935 0.3086
 76 0.0000 0.2967 0.3188
 77 0.0000 0.2998 0.3290
 78 0.0000 0.3029 0.3391
 79 0.0000 0.3059 0.3493
 80 0.0000 0.3089 0.3593
 81 0.0000 0.3119 0.3694
 82 0.0000 0.3149 0.3794
 83 0.0000 0.3179 0.3894
 84 0.0000 0.3208 0.3993
 85 0.0000 0.3237 0.4092
 86 0.0000 0.3265 0.4190
 87 0.0000 0.3294 0.4287
 88 0.0000 0.3322 0.4384
 89 0.0000 0.3349 0.4480
 90 0.0000 0.3376 0.4575
 91 0.0000 0.3403 0.4669
 92 0.0000 0.3429 0.4763
 93 0.0000 0.3455 0.4855
 94 0.0000 0.3481 0.4947
 95 0.0000 0.3506 0.5038
 96 0.0000 0.3531 0.5127
 97 0.0000 0.3555 0.5215
 98 0.0000 0.3579 0.5303
 99 0.0000 0.3602 0.5389
100 0.0000 0.3625 0.5473
101 0.0000 0.3647 0.5557
102 0.0000 0.3669 0.5639
103 0.0000 0.3690 0.5720
104 0.0000 0.3711 0.5799
105 0.0000 0.3731 0.5877
106 0.0000 0.3751 0.5953
107 0.0000 0.3770 0.6028
108 0.0000 0.3789 0.6101
109 0.0000 0.3807 0.6173
110 0.0000 0.3824 0.6243
111 0.0000 0.3841 0.6312
112 0.0000 0.3858 0.6378
113 0.0000 0.3873 0.6444
114 0.0000 0.3888 0.6507
115 0.0000 0.3903 0.6568
116 0.0000 0.3917 0.6628
117 0.0000 0.3930 0.6686
118 0.0000 0.3943 0.6742
119 0.0000 0.3955 0.6796
120 0.0000 0.3967 0.6849
121 0.0000 0.3978 0.6899
122 0.0000 0.3988 0.6948
123 0.0000 0.3998 0.6995
124 0.0000 0.4007 0.7039
125 0.0000 0.4015 0.7082
126 0.0000 0.4023 0.7123
127 0.0320 0.4031 0.7162
128 0.0946 0.4037 0.7198
129 0.1345 0.4044 0.7233
130 0.1663 0.4049 0.7266
131 0.1938 0.4054 0.7297
132 0.2185 0.4059 0.7326
133 0.2413 0.4063 0.7353
134 0.2625 0.4066 0.7377
135 0.2826 0.4069 0.7400
136 0.3017 0.4072 0.7421
137 0.3201 0.4074 0.7440
138 0.3378 0.4076 0.7457
139 0.3550 0.4077 0.7472
140 0.3716 0.4078 0.7485
141 0.3879 0.4078 0.7496
142 0.4037 0.4078 0.7505
143 0.4192 0.4078 0.7512
144 0.4343 0.4078 0.7517
145 0.4491 0.4077 0.7521
146 0.4637 0.4076 0.7522
147 0.4780 0.4075 0.7522
148 0.4920 0.4073 0.7520
149 0.5058 0.4072 0.7516
150 0.5194 0.4070 0.7510
151 0.5327 0.4068 0.7502
152 0.5459 0.4067 0.7493
153 0.5588 0.4065 0.7482
154 0.5715 0.4063 0.7469
155 0.5841 0.4062 0.7455
156 0.5964 0.4060 0.7439
157 0.6085 0.4059 0.7421
158 0.6205 0.4058 0.7402
159 0.6323 0.4057 0.7381
160 0.6438 0.4057 0.7359
161 0.6552 0.4057 0.7335
162 0.6664 0.4058 0.7310
163 0.6775 0.4058 0.7284
164 0.6883 0.4060 0.7256
165 0.6990 0.4062 0.7227
166 0.7094 0.4065 0.7196
167 0.7197 0.4068 0.7164
168 0.7299 0.4072 0.7131
169 0.7398 0.4077 0.7097
170 0.7495 0.4082 0.7062
171 0.7591 0.4089 0.7025
172 0.7685 0.4096 0.6988
173 0.7777 0.4105 0.6950
174 0.7867 0.4114 0.6910
175 0.7955 0.4125 0.6870
176 0.8041 0.4136 0.6828
177 0.8126 0.4149 0.6786
178 0.8208 0.4163 0.6743
179 0.8289 0.4178 0.6700
180 0.8368 0.4194 0.6655
181 0.8445 0.4212 0.6610
182 0.8520 0.4231 0.6564
183 0.8593 0.4251 0.6518
184 0.8664 0.4273 0.6471
185 0.8733 0.4296 0.6424
186 0.8801 0.4320 0.6376
187 0.8866 0.4346 0.6328
188 0.8930 0.4373 0.6279
189 0.8991 0.4401 0.6230
190 0.9051 0.4431 0.6181
191 0.9109 0.4462 0.6132
192 0.9165 0.4495 0.6082
193 0.9219 0.4529 0.6032
194 0.9271 0.4564 0.5982
195 0.9321 0.4601 0.5932
196 0.9369 0.4639 0.5882
197 0.9415 0.4679 0.5832
198 0.9460 0.4719 0.5782
199 0.9502 0.4761 0.5732
200 0.9543 0.4805 0.5683
201 0.9581 0.4849 0.5633
202 0.9618 0.4895 0.5584
203 0.9653 0.4942 0.5535
204 0.9686 0.4990 0.5486
205 0.9717 0.5039 0.5437
206 0.9746 0.5090 0.5389
207 0.9773 0.5141 0.5342
208 0.9799 0.5193 0.5295
209 0.9822 0.5247 0.5248
210 0.9844 0.5301 0.5202
211 0.9864 0.5356 0.5157
212 0.9882 0.5413 0.5112
213 0.9899 0.5470 0.5068
214 0.9913 0.5527 0.5024
215 0.9926 0.5586 0.4982
216 0.9937 0.5645 0.4940
217 0.9946 0.5705 0.4899
218 0.9954 0.5766 0.4859
219 0.9960 0.5827 0.4820
220 0.9964 0.5889 0.4782
221 0.9966 0.5952 0.4745
222 0.9967 0.6015 0.4709
223 0.9966 0.6078 0.4674
224 0.9964 0.6143 0.4641
225 0.9960 0.6207 0.4609
226 0.9954 0.6272 0.4578
227 0.9946 0.6337 0.4548
228 0.9937 0.6403 0.4520
229 0.9927 0.6469 0.4493
230 0.9915 0.6535 0.4468
231 0.9901 0.6601 0.4444
232 0.9886 0.6668 0.4422
233 0.9870 0.6735 0.4402
234 0.9852 0.6802 0.4383
235 0.9832 0.6869 0.4366
236 0.9811 0.6937 0.4351
237 0.9789 0.7004 0.4338
238 0.9765 0.7072 0.4327
239 0.9740 0.7139 0.4317
240 0.9714 0.7207 0.4310
241 0.9686 0.7275 0.4305
242 0.9657 0.7343 0.4302
243 0.9627 0.7410 0.4301
244 0.9595 0.7478 0.4303
245 0.9563 0.7546 0.4306
246 0.9529 0.7613 0.4312
247 0.9493 0.7681 0.4321
248 0.9457 0.7748 0.4331
249 0.9419 0.7815 0.4345
250 0.9380 0.7882 0.4360
251 0.9341 0.7949 0.4378
252 0.9300 0.8016 0.4399
253 0.9258 0.8083 0.4422
254 0.9215 0.8149 0.4448
255 0.9170 0.8216 0.4476
