# gbpCode colour map
#    type      = iso
#    hue       = 180 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
  0 0.0000 0.7320 0.6338
  1 0.0000 0.7320 0.6359
  2 0.0000 0.7321 0.6381
  3 0.0000 0.7321 0.6403
  4 0.0000 0.7322 0.6425
  5 0.0000 0.7322 0.6447
  6 0.0000 0.7322 0.6469
  7 0.0000 0.7322 0.6491
  8 0.0000 0.7323 0.6513
  9 0.0000 0.7323 0.6535
 10 0.0000 0.7323 0.6557
 11 0.0000 0.7323 0.6579
 12 0.0000 0.7323 0.6601
 13 0.0000 0.7323 0.6623
 14 0.0000 0.7324 0.6645
 15 0.0000 0.7324 0.6667
 16 0.0000 0.7324 0.6689
 17 0.0000 0.7324 0.6711
 18 0.0000 0.7324 0.6732
 19 0.0000 0.7324 0.6754
 20 0.0000 0.7324 0.6776
 21 0.0000 0.7324 0.6798
 22 0.0000 0.7323 0.6820
 23 0.0000 0.7323 0.6841
 24 0.0000 0.7323 0.6863
 25 0.0000 0.7323 0.6885
 26 0.0000 0.7323 0.6907
 27 0.0000 0.7322 0.6928
 28 0.0000 0.7322 0.6950
 29 0.0000 0.7322 0.6972
 30 0.0000 0.7322 0.6993
 31 0.0000 0.7321 0.7015
 32 0.0000 0.7321 0.7037
 33 0.0000 0.7320 0.7058
 34 0.0000 0.7320 0.7080
 35 0.0000 0.7320 0.7101
 36 0.0000 0.7319 0.7123
 37 0.0000 0.7319 0.7144
 38 0.0000 0.7318 0.7165
 39 0.0000 0.7318 0.7187
 40 0.0000 0.7317 0.7208
 41 0.0000 0.7316 0.7230
 42 0.0000 0.7316 0.7251
 43 0.0000 0.7315 0.7272
 44 0.0000 0.7314 0.7293
 45 0.0000 0.7314 0.7314
 46 0.0000 0.7313 0.7336
 47 0.0000 0.7312 0.7357
 48 0.0000 0.7311 0.7378
 49 0.0000 0.7311 0.7399
 50 0.0000 0.7310 0.7420
 51 0.0000 0.7309 0.7441
 52 0.0000 0.7308 0.7462
 53 0.0000 0.7307 0.7483
 54 0.0000 0.7306 0.7503
 55 0.0000 0.7305 0.7524
 56 0.0000 0.7304 0.7545
 57 0.0000 0.7303 0.7566
 58 0.0000 0.7302 0.7586
 59 0.0000 0.7301 0.7607
 60 0.0000 0.7300 0.7628
 61 0.0000 0.7299 0.7648
 62 0.0000 0.7298 0.7669
 63 0.0000 0.7297 0.7689
 64 0.0000 0.7295 0.7710
 65 0.0000 0.7294 0.7730
 66 0.0000 0.7293 0.7750
 67 0.0000 0.7292 0.7770
 68 0.0000 0.7290 0.7791
 69 0.0000 0.7289 0.7811
 70 0.0000 0.7288 0.7831
 71 0.0000 0.7286 0.7851
 72 0.0000 0.7285 0.7871
 73 0.0000 0.7283 0.7891
 74 0.0000 0.7282 0.7911
 75 0.0000 0.7280 0.7930
 76 0.0000 0.7279 0.7950
 77 0.0000 0.7277 0.7970
 78 0.0000 0.7276 0.7989
 79 0.0000 0.7274 0.8009
 80 0.0000 0.7272 0.8029
 81 0.0000 0.7271 0.8048
 82 0.0000 0.7269 0.8067
 83 0.0000 0.7267 0.8087
 84 0.0000 0.7265 0.8106
 85 0.0000 0.7264 0.8125
 86 0.0000 0.7262 0.8144
 87 0.0000 0.7260 0.8163
 88 0.0000 0.7258 0.8182
 89 0.0000 0.7256 0.8201
 90 0.0000 0.7254 0.8220
 91 0.0000 0.7252 0.8239
 92 0.0000 0.7250 0.8258
 93 0.0000 0.7248 0.8276
 94 0.0000 0.7246 0.8295
 95 0.0000 0.7244 0.8313
 96 0.0000 0.7242 0.8332
 97 0.0000 0.7240 0.8350
 98 0.0000 0.7238 0.8369
 99 0.0000 0.7236 0.8387
100 0.0000 0.7234 0.8405
101 0.0000 0.7231 0.8423
102 0.0000 0.7229 0.8441
103 0.0000 0.7227 0.8459
104 0.0000 0.7224 0.8477
105 0.0000 0.7222 0.8494
106 0.0000 0.7220 0.8512
107 0.0000 0.7217 0.8530
108 0.0000 0.7215 0.8547
109 0.0000 0.7212 0.8565
110 0.0000 0.7210 0.8582
111 0.0000 0.7207 0.8599
112 0.0000 0.7205 0.8617
113 0.0000 0.7202 0.8634
114 0.0000 0.7200 0.8651
115 0.0000 0.7197 0.8668
116 0.0000 0.7194 0.8684
117 0.0000 0.7192 0.8701
118 0.0000 0.7189 0.8718
119 0.0000 0.7186 0.8735
120 0.0000 0.7183 0.8751
121 0.0000 0.7181 0.8767
122 0.0000 0.7178 0.8784
123 0.0000 0.7175 0.8800
124 0.0000 0.7172 0.8816
125 0.0000 0.7169 0.8832
126 0.0000 0.7166 0.8848
127 0.0000 0.7163 0.8864
128 0.0000 0.7160 0.8880
129 0.0000 0.7157 0.8896
130 0.0000 0.7154 0.8911
131 0.0000 0.7151 0.8927
132 0.0000 0.7148 0.8942
133 0.0000 0.7145 0.8957
134 0.0000 0.7141 0.8973
135 0.0000 0.7138 0.8988
136 0.0000 0.7135 0.9003
137 0.0000 0.7132 0.9018
138 0.0000 0.7128 0.9032
139 0.0000 0.7125 0.9047
140 0.0000 0.7122 0.9062
141 0.0000 0.7118 0.9076
142 0.0000 0.7115 0.9091
143 0.0000 0.7111 0.9105
144 0.0000 0.7108 0.9119
145 0.0000 0.7104 0.9133
146 0.0000 0.7101 0.9147
147 0.0000 0.7097 0.9161
148 0.0000 0.7093 0.9175
149 0.0000 0.7090 0.9189
150 0.0000 0.7086 0.9202
151 0.0000 0.7082 0.9216
152 0.0000 0.7079 0.9229
153 0.0000 0.7075 0.9242
154 0.0000 0.7071 0.9255
155 0.0000 0.7067 0.9268
156 0.0000 0.7063 0.9281
157 0.0000 0.7059 0.9294
158 0.0000 0.7055 0.9307
159 0.0000 0.7051 0.9320
160 0.0000 0.7047 0.9332
161 0.0000 0.7043 0.9344
162 0.0000 0.7039 0.9357
163 0.0000 0.7035 0.9369
164 0.0000 0.7031 0.9381
165 0.0000 0.7027 0.9393
166 0.0000 0.7023 0.9405
167 0.0000 0.7019 0.9416
168 0.0000 0.7014 0.9428
169 0.0000 0.7010 0.9439
170 0.0000 0.7006 0.9451
171 0.0000 0.7001 0.9462
172 0.0000 0.6997 0.9473
173 0.0000 0.6993 0.9484
174 0.0000 0.6988 0.9495
175 0.0000 0.6984 0.9506
176 0.0000 0.6979 0.9516
177 0.0000 0.6975 0.9527
178 0.0000 0.6970 0.9537
179 0.0000 0.6966 0.9548
180 0.0000 0.6961 0.9558
181 0.0000 0.6956 0.9568
182 0.0000 0.6952 0.9578
183 0.0000 0.6947 0.9588
184 0.0000 0.6942 0.9597
185 0.0000 0.6937 0.9607
186 0.0000 0.6933 0.9616
187 0.0000 0.6928 0.9626
188 0.0000 0.6923 0.9635
189 0.0017 0.6918 0.9644
190 0.0236 0.6913 0.9653
191 0.0456 0.6908 0.9662
192 0.0638 0.6903 0.9670
193 0.0788 0.6898 0.9679
194 0.0920 0.6893 0.9687
195 0.1038 0.6888 0.9696
196 0.1146 0.6883 0.9704
197 0.1246 0.6878 0.9712
198 0.1339 0.6872 0.9720
199 0.1428 0.6867 0.9728
200 0.1512 0.6862 0.9735
201 0.1592 0.6857 0.9743
202 0.1669 0.6851 0.9750
203 0.1743 0.6846 0.9758
204 0.1815 0.6841 0.9765
205 0.1884 0.6835 0.9772
206 0.1951 0.6830 0.9779
207 0.2017 0.6824 0.9785
208 0.2080 0.6819 0.9792
209 0.2143 0.6813 0.9799
210 0.2203 0.6808 0.9805
211 0.2263 0.6802 0.9811
212 0.2321 0.6796 0.9817
213 0.2378 0.6791 0.9823
214 0.2434 0.6785 0.9829
215 0.2490 0.6779 0.9835
216 0.2544 0.6774 0.9841
217 0.2597 0.6768 0.9846
218 0.2650 0.6762 0.9851
219 0.2702 0.6756 0.9857
220 0.2753 0.6750 0.9862
221 0.2803 0.6745 0.9867
222 0.2853 0.6739 0.9872
223 0.2902 0.6733 0.9876
224 0.2950 0.6727 0.9881
225 0.2998 0.6721 0.9885
226 0.3046 0.6715 0.9889
227 0.3093 0.6708 0.9894
228 0.3139 0.6702 0.9898
229 0.3185 0.6696 0.9901
